0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
0.0,0.08711055,0.09289607,0.11480994,0.064508416,0.0008436861,0.0,0.025851283,0.0,0.0,0.0,0.025143137,0.12623669,0.0,0.1687698,0.0,0.13581963,0.0,0.12860043,0.029410359,0.0,0.0
0.15601037,0.0,0.076430775,0.11303613,0.03636723,0.0,0.0,0.021261493,0.0,0.0,0.0,0.003371077,0.16697043,0.0,0.13835102,0.0,0.093814485,0.0,0.15297917,0.04140782,0.0,0.0
0.12408532,0.0325129,0.0,0.06400265,0.020357437,0.0,0.0,0.083087415,0.0,0.0,0.0,0.023051668,0.1914316,0.0,0.095846795,0.0,0.074797936,0.0,0.18597552,0.1048507,0.0,0.0
0.11503398,0.042326707,0.051282432,0.0,0.03287027,0.008379782,0.0,0.07742514,0.0,0.0,0.0,0.05808839,0.16510294,0.0,0.104170114,0.0,0.08506051,0.0,0.16702037,0.09323945,0.0,0.0
0.16474885,0.053689744,0.077223875,0.12443522,0.0,0.0,0.0,0.0076799444,0.0,0.0,0.0,0.0,0.16609287,0.0,0.14162193,0.0,0.09304372,0.0,0.14209032,0.02937353,0.0,0.0
0.0804259,0.028822735,0.024380308,0.031793498,0.021439083,0.0,0.0,0.10197138,0.0,0.06858824,0.0,0.09641089,0.17794886,0.0,0.056004047,0.0,0.023114488,0.0,0.16605322,0.12304737,0.0,0.0
0.08358208,0.10110017,0.10675387,0.082455054,0.12692977,0.07946226,0.0,0.0,0.14024965,0.0,0.0,0.063829355,0.06456992,0.0,0.052263215,0.0,0.03700033,0.0,0.061804295,0.0,0.0,0.0
0.017665451,0.0,0.0,0.0,0.0,0.13660336,0.0,0.0,0.0,0.1329446,0.0,0.12351873,0.14915562,0.0,0.0,0.0,0.0,0.0,0.11584128,0.32427096,0.0,0.0
0.0,0.06295106,0.0827152,0.021227749,0.0916055,0.014641733,0.12533826,0.0,0.0,0.0,0.11405434,0.0,0.0,0.094735496,0.0,0.0,0.036370546,0.09240294,0.0,0.0,0.057346016,0.20661114
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.00342735,0.05370632,0.056416124,0.013644612,0.08926034,0.07223081,0.09821469,0.0,0.008461515,0.0,0.0,0.0,0.08048317,0.0,0.066506155,0.0,0.12649369,0.0,0.08785293,0.0,0.18539162,0.05791065
0.0,0.0,0.0,0.0,0.0,0.2061147,0.0,0.2248163,0.0,0.12594381,0.0,0.0,0.100839674,0.0,0.0,0.0,0.0,0.0,0.09166795,0.25061756,0.0,0.0
0.13117926,0.08585714,0.15938725,0.22934827,0.05450487,0.0,0.0,0.0,0.067928016,0.0,0.06967487,0.0,0.0,0.0,0.03464888,0.0,0.04727647,0.0917905,0.028404508,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.20167503,0.10084077,0.12913185,0.17506285,0.062060446,0.0,0.0,0.0,0.007070713,0.0,0.0020109583,0.0,0.11140605,0.0,0.0,0.0,0.108232945,0.0,0.10250843,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.19144966,0.08699565,0.11123987,0.14672524,0.056753226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12749177,0.0,0.15701567,0.0,0.0,0.0,0.115507856,0.0068211406,0.0,0.0
0.0,0.043635093,0.097706035,0.0,0.014929704,0.0,0.0,0.0,0.36463776,0.0,0.3270909,0.0,0.0,0.0,0.0,0.0,0.0070273946,0.0,0.0,0.0,0.014537016,0.13043608
0.19507751,0.08005462,0.15057927,0.22509895,0.04270258,0.0,0.0,0.0,0.040036414,0.0,0.044141967,0.0,0.042853624,0.0,0.049519148,0.0,0.05089034,0.079045534,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.17444237,0.0,0.34757105,0.0,0.122328736,0.0,0.15780793,0.113939986,0.0,0.0,0.0,0.0,0.0,0.08391001,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.07341666,0.0,0.0684734,0.12438002,0.0571936,0.14301975,0.054932885,0.018374076,0.0,0.0,0.05225775,0.0,0.0,0.020896493,0.07148591,0.0,0.31556943
0.0,0.0,0.0,0.0,0.0,0.051257577,0.0610596,0.09696406,0.24636284,0.0,0.13611941,0.0,0.0,0.056804713,0.0,0.0,0.0,0.068051524,0.0,0.0186516,0.26472872,0.0
