0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12018466,0.0,0.0,0.0,0.38230053,0.0,0.0,0.15142179,0.0,0.0,0.346093
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.08625223,0.0,0.18207799,0.24352871,0.0,0.095557496,0.0,0.0,0.0,0.0,0.09594034,0.0,0.0,0.1800171,0.0,0.0,0.024384547,0.09224154,0.0
0.009865928,0.0,0.027056273,0.0,0.3397966,0.0,0.0,0.0,0.047671452,0.058629695,0.0,0.0,0.0,0.019726269,0.24939907,0.0,0.0,0.16483179,0.03936838,0.043654572
0.0,0.0,0.109304264,0.32282975,0.0,0.0,0.0,0.0,0.029937323,0.055059414,0.0,0.0,0.0,0.0,0.20504163,0.0,0.0,0.18535958,0.08713109,0.005336872
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.033349484,0.33579886,0.04801544,0.0,0.0,0.0,0.11663931,0.0,0.0,0.008469932,0.0,0.04753916,0.31699052,0.0,0.0,0.04170415,0.051493127,0.0
0.018317997,0.0,0.0,0.008044671,0.0,0.0,0.0,0.05506095,0.0,0.0,0.000968251,0.0,0.0,0.14459774,0.11323386,0.4683203,0.05816397,0.0,0.080976196,0.052316118
0.17680407,0.0,0.0,0.08217671,0.096720986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12097819,0.2670282,0.07586241,0.0,0.0,0.0,0.053747427,0.12668206
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.19009563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30453664,0.0,0.0,0.0,0.0,0.0,0.009552648,0.36776116,0.0,0.0,0.12805387
0.18431164,0.0,0.0,0.049159862,0.023280606,0.0,0.0,0.0,0.11497212,0.027629234,0.0,0.0,0.0,0.0,0.044730335,0.08841239,0.18809362,0.0,0.05441816,0.22499202
0.0,0.0,0.07012322,0.33988774,0.29746056,0.0,0.0,0.0,0.05592058,0.031009447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17228357,0.0,0.033314858
0.040121786,0.0,0.0,0.09175413,0.07314678,0.0,0.0,0.0,0.27706897,0.0,0.0,0.0,0.0,0.08638136,0.1365187,0.0,0.067097045,0.0,0.14636622,0.081544966
0.21363817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012294298,0.09173677,0.0,0.0,0.0,0.28700802,0.078021236,0.0076707723,0.0,0.0,0.09058062,0.21905008
0.0,0.034278676,0.039284624,0.2627117,0.26485902,0.0,0.089154795,0.0,0.0,0.0,0.0,0.0796806,0.0,0.0,0.2300306,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.13090052,0.26039377,0.49712205,0.0,0.0,0.0,0.0,0.11158368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.23396549,0.0,0.0,0.06738286,0.048337664,0.0,0.0,0.0,0.0,0.12973206,0.0,0.0,0.0,0.29677242,0.057789754,0.06093083,0.058968607,0.0,0.046120364,0.0
