0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
0.059874296,0.0,0.0,0.0,0.02185324,0.0,0.0,0.0,0.1110052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10445771,0.0,0.0,0.09400347,0.0,0.08493136,0.0,0.13825677,0.0,0.0,0.0,0.0,0.13428678,0.0,0.041957535,0.109566115,0.011960966,0.08784656
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14431441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20543455,0.0,0.227946,0.0,0.0,0.0,0.0,0.0,0.11696919,0.07486475,0.0,0.0,0.23047104,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.065127894,0.0,0.0,0.057181574,0.0,0.0,0.020705875,0.0,0.0,0.0,0.14758565,0.0,0.05472332,0.0,0.0,0.0,0.035694093,0.21574648,0.0,0.0,0.008469662,0.0,0.0,0.0,0.0,0.007917242,0.0,0.0,0.027085762,0.09324373,0.0,0.0,0.26651874,0.0,0.0,0.0
0.024212917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20671295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14055622,0.0,0.3324304,0.0,0.0,0.0,0.0,0.0,0.0,0.06647548,0.0,0.0,0.22961208,0.0,0.0
0.0,0.0,0.0,0.069381334,0.0,0.020880532,0.033102512,0.018945908,0.0,0.21079956,0.0,0.0,0.0,0.0,0.0,0.21242248,0.08184376,0.0,0.0,0.0,0.10508269,0.0,0.0,0.0,0.09878878,0.069712766,0.0,0.031475984,0.047563747,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.06626353,0.00929195,0.02915756,0.026669689,0.0065510646,0.010398868,0.0007552839,0.0,0.030926362,0.12249123,0.10396436,0.0,0.10768252,0.0,0.0,0.055941764,0.0,0.05502966,0.0,0.0,0.017166527,0.0,0.012106495,0.0,0.04627318,0.0,0.009995455,0.035918698,0.0,0.03571533,0.019098103,0.03735639,0.1258408,0.0,0.035405237,0.0
0.0,0.15075426,0.0,0.0,0.0,0.14641805,0.21262264,0.23102343,0.0,0.0,0.0,0.047185455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02270982,0.0,0.0,0.0,0.0,0.0,0.18928629,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.14170343,0.0,0.0,0.0,0.17267044,0.0,0.024631608,0.0,0.22601297,0.0,0.25789768,0.0,0.0,0.0,0.10239686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042453926,0.0,0.03223313,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8078851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19211487,0.0,0.0
0.0,0.19523631,0.0,0.0,0.0,0.050642475,0.22641194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5277093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36401978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09770973,0.0,0.0,0.0,0.0,0.19572078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10494091,0.0,0.0,0.0,0.23760876,0.0,0.0
