0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07843466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26423815,0.124842554,0.25973508,0.0,0.0,0.0,0.0,0.0,0.2727495,0.0
0.0,0.0,0.0,0.0,0.19470216,0.12097914,0.12393292,0.09021489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010823114,0.07443584,0.070768185,0.0,0.043318585,0.0,0.0,0.021304497,0.07235877,0.0,0.1869027,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4887493,0.0,0.18998191,0.0,0.0,0.0,0.0,0.0,0.32126877,0.0
0.0,0.0790108,0.061222684,0.0,0.0,0.05171986,0.0,0.020596627,0.0,0.0,0.0,0.25868025,0.0,0.0,0.0,0.15973502,0.0,0.14931199,0.0,0.0,0.0,0.0,0.07710325,0.0,0.0,0.0,0.1426195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.15768114,0.0,0.0,0.0,0.073165976,0.0,0.11330071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13251637,0.0,0.0,0.0,0.13075179,0.15926231,0.23332165,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.31379855,0.0,0.0,0.26536277,0.0,0.038089707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0072635473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3754854,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.2805655,0.0,0.0,0.09797692,0.090024784,0.0,0.071887165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019745942,0.0,0.0,0.04598652,0.0,0.0,0.0,0.066588126,0.043063283,0.28416178,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.22020458,0.0,0.0,0.33911434,0.036765397,0.062276416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047508016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29413134,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.16290158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.059436165,0.0,0.07169948,0.0,0.0,0.0,0.0,0.0,0.067304805,0.0,0.0,0.27712,0.0,0.05403488,0.0,0.0,0.0,0.0,0.0,0.1179482,0.0,0.11285286,0.0,0.008535304,0.06366203,0.004504692
0.0,0.087532744,0.0,0.04888838,0.0,0.10802656,0.0,0.10502296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.079213105,0.0,0.10673864,0.0,0.12077099,0.0,0.13322172,0.0,0.05229524,0.06041293,0.09787676,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.059337717,0.0069233826,0.006956295,0.0,0.01764972,0.017508179,0.022117915,0.010159727,0.021025654,0.096235245,0.0,0.050140854,0.024382407,0.0,0.0,0.09782443,0.0,0.045392554,0.08142349,0.030000517,0.02442261,0.0,0.0303153,0.031391844,0.0,0.0822238,0.034930795,0.0,0.017508823,0.023672212,0.014185213,0.017655872,0.0,0.0,0.13661547,0.0
0.0,0.12718444,0.0,0.0,0.0,0.09163295,0.0,0.0,0.0,0.084482074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003883724,0.0,0.13414264,0.0,0.0,0.0,0.0,0.0,0.06262061,0.0,0.0,0.0,0.112589836,0.0480042,0.0,0.1352895,0.0,0.2001701
0.0,0.027544241,0.0,0.0,0.0,0.0,0.021456607,0.026602186,0.0,0.18126224,0.06587816,0.0,0.0,0.0,0.0,0.0701014,0.0,0.0,0.1023066,0.037581068,0.0,0.0,0.035298616,0.0274183,0.0,0.13128889,0.0,0.0,0.0008447275,0.0,0.03055925,0.051388357,0.05216122,0.0,0.13830806,0.0
0.057559952,0.049166877,0.0,0.018379563,0.0,0.05520896,0.0,0.0,0.0,0.17853339,0.0,0.0,0.0,0.0,0.0,0.15486483,0.0,0.0,0.0,0.015798809,0.18623795,0.0,0.0,0.08444844,0.0,0.0,0.05013678,0.0,0.0,0.074523345,0.0,0.07514107,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.045011785,0.0,0.0,0.06490432,0.0,0.004509675,0.0,0.0302122,0.0,0.0,0.16664882,0.20743154,0.0,0.0,0.0,0.0,0.0,0.15102164,0.04498664,0.0,0.0,0.0,0.08946301,0.0,0.0,0.06105231,0.054948773,0.04329321,0.0,0.0,0.0,0.0,0.03651601,0.0,0.0,0.0
0.08208717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10811581,0.0,0.0,0.0,0.0,0.0,0.2068794,0.4437639,0.15915368,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.033976838,0.0,0.0,0.0,0.0,0.0,0.06848191,0.088616304,0.1266262,0.0,0.0,0.0,0.20768172,0.054455984,0.0,0.022649797,0.041715663,0.11374609,0.017265076,0.0,0.0,0.16141397,0.0,0.0,0.025780622,0.0,0.0,0.0375899,0.0,0.0,0.0,0.0,0.0
0.13872772,0.026052902,0.0,0.0,0.047842707,0.0031699736,0.005262962,0.007104695,0.06456248,0.101895556,0.015235156,0.01899997,0.12387311,0.0,0.0,0.0,0.0,0.0,0.0,0.021062782,0.007835217,0.020836534,0.012901084,0.0,0.0,0.03662678,0.002502655,0.0,0.01247839,0.07774288,0.050214827,0.06441267,0.0,0.025168717,0.091063306,0.02442684
0.0,0.16995429,0.0,0.0,0.034501858,0.061495423,0.0,0.10790728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09752259,0.0,0.0,0.0,0.11874579,0.15014063,0.25973225,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.1654761,0.0,0.21255277,0.0,0.12618664,0.0,0.0,0.0,0.110604644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1186212,0.21112789,0.055430755,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.09774634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56204164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16002555,0.0,0.0,0.0,0.0,0.18018655
0.0,0.13996239,0.0,0.0,0.4397514,0.0,0.040242936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0318381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34820515,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4127122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07198967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51529807,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.040827043,0.0,0.0,0.04008537,0.0,0.0,0.0,0.3060612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2034359,0.06801303,0.078537524,0.0,0.0,0.0,0.0,0.0,0.060730226,0.1373053,0.0,0.06500448,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10091101,0.0,0.0,0.0,0.024942534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37113965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36413804,0.13886876,0.0,0.0,0.0,0.0
0.1324394,0.06002722,0.0,0.0,0.17637485,0.018836744,0.04850304,0.0,0.0,0.0,0.0,0.0,0.101957455,0.0,0.0,0.0,0.057370026,0.0,0.09608588,0.003221543,0.0,0.0,0.03466683,0.0,0.0,0.04770065,0.0,0.0,0.052805714,0.0,0.0,0.0,0.17001073,0.0,0.0,0.0
0.0,0.03952615,0.0,0.0,0.0,0.0,0.0,0.18615732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5051809,0.0,0.0,0.0,0.26913565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.107798785,0.0,0.0,0.2049338,0.104138665,0.098126024,0.07365165,0.0,0.0,0.0,0.0,0.019827582,0.0,0.0,0.0,0.0,0.0,0.018460574,0.08147656,0.0,0.0,0.09078681,0.0,0.0,0.07793447,0.08719766,0.0,0.0,0.0,0.0,0.035667423,0.0,0.0,0.0,0.0
0.17129193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18774395,0.0,0.13362244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058923323,0.0,0.0,0.1930742,0.0,0.11793956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07103869,0.0,0.0,0.06636594,0.0
0.04293053,0.020028101,0.0,0.0,0.10506565,0.01046042,0.054417644,0.009685914,0.06330331,0.0,0.0,0.0,0.07468756,0.0,0.0,0.0,0.042769123,0.0,0.0,0.082502656,0.055949062,0.055114046,0.010738942,0.089269295,0.0,0.0,0.0,0.0,0.0,0.07083384,0.0,0.09657155,0.05963811,0.0,0.0,0.056034304
