0,1,2,3,4,5,6,7
0.0,0.9291779,0.04204586,0.0,0.0,0.0,0.028776223,0.0
0.04745368,0.0,0.47302186,0.0,0.0,0.47952446,0.0,0.0
0.051808093,0.22894862,0.0,0.026333997,0.0,0.68418986,0.0087195095,0.0
0.0,0.0,0.013900891,0.0,0.2512241,0.0,0.34258768,0.39228725
0.0,0.0,0.0044907606,0.32562223,0.0,0.0,0.34671435,0.32317266
0.0,0.18773514,0.7024906,0.078310676,0.0,0.0,0.031463552,0.0
0.0,0.0,0.0,0.3840502,0.23720753,0.0,0.0,0.37874228
0.0,0.0,0.013518519,0.39402002,0.2662588,0.0,0.3262027,0.0
