0,1,2,3,4,5
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0775734,0.0,0.9224266,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
