0,1,2,3,4,5
0.0,0.0,0.06194741,0.9380526,0.0,0.0
0.0,0.0,0.0,0.08201486,0.0,0.91798514
0.06417709,0.0,0.0,0.5347276,0.0,0.40109533
0.7879413,0.0,0.21205872,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0473411,0.24637294,0.706286,0.0,0.0,0.0
