0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
0.0,0.0,0.015034514,0.0,0.4783004,0.0,0.0,0.0024367287,0.0,0.0,0.27361962,0.015761804,0.0,0.03022692,0.0,0.0,0.024112655,0.0,0.0,0.103457674,0.0,0.0,0.0,0.012818219,0.015539585,0.028691927
0.0,0.0,0.0,0.0,0.10125168,0.0,0.0,0.11195656,0.07164441,0.0,0.0,0.0,0.5273585,0.0,0.02406577,0.0,0.0,0.0,0.0,0.08359115,0.0,0.0,0.0,0.0,0.0,0.08013193
0.0,0.0,0.0,0.17671496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06616613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09671337,0.0,0.047798306,0.5732928,0.039314374
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.2659439,0.0,0.0,0.0,0.0,0.05138814,0.0,0.0,0.17721783,0.0,0.0,0.08793309,0.0,0.0,0.0,0.0,0.0,0.10790246,0.0,0.0,0.0,0.14826575,0.0,0.16134879
0.0,0.0,0.0,0.0,0.34385452,0.07037828,0.0,0.0,0.04286191,0.081043445,0.0,0.0,0.24077822,0.0,0.047892697,0.07579915,0.0,0.0,0.035391483,0.0,0.0,0.0,0.060808927,0.0,0.0011913576,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.311364,0.0,0.03772258,0.0,0.0,0.08601243,0.0,0.0,0.0,0.0,0.03536192,0.05832439,0.0,0.0,0.18918337,0.0,0.0,0.0,0.0,0.0,0.0,0.14108509,0.0,0.14094625
0.0,0.31359875,0.31666845,0.0,0.0,0.0,0.0,0.045933843,0.0,0.0,0.0,0.18021062,0.0,0.06044636,0.0,0.0,0.029319555,0.0,0.0,0.014270355,0.0,0.0,0.0,0.0,0.0,0.039552137
0.0,0.0,0.0,0.05144972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04365454,0.0,0.0,0.41179475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11438462,0.0,0.3787164,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20920266,0.0,0.0,0.062394135,0.0,0.0,0.0,0.0,0.0,0.72840315
0.0,0.0,0.0,0.09113591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07140008,0.0,0.6162184,0.0,0.0,0.01734508,0.06090913,0.0,0.0,0.084173866,0.058817532,0.0,0.0,0.0
0.0,0.0,0.08153529,0.0,0.0,0.0,0.0,0.07130868,0.0,0.0,0.0,0.0,0.0,0.07433768,0.0,0.0,0.18768416,0.0,0.0,0.056613963,0.0,0.0,0.0,0.5285203,0.0,0.0
