0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.087329574,0.0,0.28980663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29943442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32342938,0.0
0.1732922,0.0,0.0,0.0,0.0,0.09664174,0.0,0.0,0.031510774,0.0,0.0,0.1733661,0.0,0.0,0.0,0.070513874,0.0,0.047069836,0.1753054,0.0,0.07619602,0.116151236,0.0,0.0,0.0,0.0,0.0,0.0,0.039952822,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09180238,0.0,0.0,0.0,0.0,0.0,0.20071456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29377618,0.0,0.4137069,0.0,0.0
0.025014376,0.0,0.0,0.0,0.0,0.20856674,0.07540767,0.06285962,0.009159278,0.0,0.089167245,0.048737466,0.043145876,0.032770727,0.048416015,0.0,0.0,0.040404167,0.030995622,0.0,0.068326816,0.0,0.04821106,0.0,0.0,0.0,0.08226411,0.0,0.0,0.0,0.0,0.08655324
0.0,0.0,0.0,0.0,0.0,0.064734995,0.0,0.08136568,0.1354807,0.0,0.19901781,0.0,0.2324444,0.0,0.055052713,0.0,0.0,0.0,0.058265083,0.065035194,0.032924008,0.0,0.0,0.0,0.0,0.0,0.07567944,0.0,0.0,0.0,0.0,0.0
0.035034247,0.0,0.0,0.10333873,0.0,0.0,0.15360689,0.14362308,0.0,0.0,0.15554439,0.06508435,0.0,0.0038092367,0.035386235,0.0,0.0,0.0,0.03099797,0.0,0.0,0.033674054,0.025230847,0.046033613,0.0,0.0,0.040664345,0.0,0.015406244,0.0,0.0,0.112565815
0.0063833236,0.0,0.0,0.11083212,0.0,0.22533916,0.0,0.2125006,0.0,0.0,0.2034492,0.0,0.00452013,0.0,0.049963396,0.0,0.0,0.0,0.038874637,0.0,0.0,0.035779715,0.0,0.0,0.0,0.0,0.09122585,0.0,0.0,0.0,0.0,0.021131895
0.06916666,0.0,0.0,0.055248935,0.0,0.18020046,0.31244436,0.0,0.0,0.0,0.13848186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07711494,0.0,0.0,0.093556814,0.0,0.037983242,0.0,0.0,0.012912438,0.0,0.0,0.0,0.016433802,0.00645648
0.10540043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04445008,0.0,0.0,0.0,0.16541104,0.0,0.0,0.14176388,0.0,0.0,0.22523203,0.0,0.21200818,0.08108687,0.0,0.0,0.0,0.024647415,0.0,0.0,0.0
0.1104707,0.0,0.0,0.0,0.0,0.1246687,0.0,0.0,0.0,0.0,0.14234912,0.21206193,0.0,0.0,0.0,0.03712246,0.0,0.0,0.11731119,0.0,0.0,0.083786786,0.0,0.05348391,0.0,0.0,0.0,0.0,0.027988847,0.0,0.0,0.090756394
0.24841546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17405193,0.0,0.16300632,0.0,0.0,0.0,0.0,0.23937222,0.0,0.0,0.175154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3756008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6243992,0.0,0.0,0.0,0.0,0.0
0.0,0.23209225,0.0,0.0,0.29145777,0.0,0.0,0.0,0.0,0.0,0.14972073,0.0,0.0,0.0,0.07339414,0.0,0.05506066,0.0,0.0,0.0,0.0,0.0,0.10146613,0.0,0.0,0.0,0.09680839,0.0,0.0,0.0,0.0,0.0
0.08918744,0.0,0.0,0.0,0.029064093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011465605,0.08728989,0.0,0.0,0.098699674,0.13401766,0.16045076,0.11948775,0.026950505,0.111880444,0.0,0.0,0.0,0.0,0.0,0.0,0.1213633,0.0101428935
0.022381747,0.0137988385,0.0,0.05838718,0.0,0.10696501,0.07816549,0.07472554,0.007984823,0.025503937,0.08853134,0.042107295,0.0,0.033824667,0.0,0.0,0.019961001,0.04120403,0.013087004,0.0,0.054541558,0.020999365,0.050345037,0.0054326234,0.0,0.0,0.043586753,0.0,0.065513,0.0,0.01432396,0.11862984
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1849726,0.0,0.57974124,0.0,0.0,0.0,0.0,0.23528613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.1004867,0.0,0.0,0.0,0.17225929,0.0,0.0,0.0,0.0,0.31201234,0.2117934,0.0,0.0,0.065666325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13778201,0.0,0.0,0.0
0.0,0.029605972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44670424,0.0,0.0,0.0,0.0,0.0,0.0,0.24136321,0.0,0.0,0.0,0.0,0.0,0.20277888,0.07954769,0.0,0.0,0.0,0.0,0.0
0.11812299,0.0,0.0,0.0,0.0,0.07681972,0.0,0.06683826,0.08667111,0.0,0.0,0.10532282,0.0,0.12449802,0.0,0.0,0.0,0.0,0.0,0.0,0.05897129,0.12289595,0.0,0.08707971,0.0,0.0,0.0,0.0,0.040003642,0.0,0.11277653,0.0
0.0,0.20873725,0.0,0.0,0.17527598,0.039490208,0.053212408,0.0,0.040933065,0.0,0.013442681,0.0,0.0,0.0,0.06589333,0.0,0.0,0.0,0.0,0.0,0.0,0.023995042,0.09397634,0.036182716,0.0,0.12854582,0.09364524,0.0,0.026669877,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.09600404,0.1380946,0.10049202,0.029733125,0.0,0.096197486,0.14154992,0.019513523,0.081978135,0.0,0.01699842,0.0,0.04125719,0.057695802,0.0,0.0,0.03334413,0.0,0.0109642735,0.0,0.0,0.03584796,0.0,0.025498807,0.0,0.030271837,0.044558637
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056283142,0.0,0.35669085,0.0,0.0,0.0,0.0,0.26454905,0.0,0.0,0.0,0.0,0.32247704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.01858417,0.0,0.0,0.09192967,0.0,0.16059104,0.06166065,0.06470278,0.0,0.019788887,0.091537446,0.062479302,0.0,0.033678602,0.056339003,0.0,0.0,0.032356426,0.0,0.0,0.040477447,0.015886093,0.0,0.0087592965,0.0,0.0,0.03761453,0.0,0.06606472,0.0,0.0,0.13754986
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39686188,0.0,0.0,0.0,0.0,0.60313815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52889574,0.0,0.016960302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08023908,0.0,0.0,0.0,0.0,0.37390482,0.0,0.0,0.0,0.0
0.0,0.28623107,0.0,0.0,0.14662072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47203547,0.0,0.0,0.012029153,0.0,0.0,0.0,0.0,0.08308361,0.0,0.0,0.0,0.0
0.0,0.075432934,0.0,0.11834789,0.015754534,0.06200418,0.034828346,0.040295262,0.0,0.03444461,0.06866001,0.0,0.002460072,0.0,0.14086585,0.0,0.073565766,0.030319067,0.0,0.0,0.0,0.0,0.13945776,0.0,0.0,0.0,0.0,0.064451754,0.044534482,0.0,0.0,0.05457754
0.0,0.0,0.1599448,0.034180176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.061582506,0.0,0.0,0.0,0.0,0.447708,0.0,0.0,0.06517204,0.0,0.0,0.0,0.0,0.0,0.0,0.23141238,0.0,0.0
0.026982112,0.09874978,0.0,0.0,0.0,0.06960206,0.0,0.0,0.07197534,0.07254369,0.093493946,0.030861026,0.08856584,0.0,0.032016948,0.026907839,0.0075021414,0.08293944,0.026151156,0.0,0.014774747,0.027679611,0.036862858,0.0071791797,0.052005254,0.052700583,0.08050637,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.076683685,0.0,0.74111784,0.0,0.0,0.0,0.0,0.0,0.18219851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0856111,0.0,0.0,0.03647593,0.0,0.060352888,0.10527306,0.05403276,0.029004928,0.0,0.04852991,0.14264475,0.0006720043,0.083546825,0.013354385,0.0,0.0,0.014104398,0.0710163,0.0,0.13769591,0.035815306,0.017149122,0.022173127,0.0,0.0,0.01830273,0.0,0.0,0.0,0.024244597,0.0
