0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
0.0,0.21199739,0.364392,0.0,0.0,0.0,0.0,0.0,0.075062044,0.0,0.0,0.0118461745,0.0,0.064475425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05736601,0.0,0.0,0.081147306,0.0,0.0,0.0,0.13371369,0.0
0.0,0.0,0.0,0.09070598,0.040581673,0.0,0.0,0.11328357,0.0,0.0,0.0,0.0,0.0,0.0,0.1178467,0.0,0.0,0.0,0.0,0.0,0.26823297,0.0,0.103401504,0.0,0.0,0.0,0.20346761,0.0,0.0,0.06248
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28133175,0.0,0.0,0.0,0.0,0.0,0.0,0.23321071,0.0,0.0,0.198669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19344877,0.0,0.0,0.09333979
0.0,0.0,0.0,0.03273403,0.012706425,0.0,0.0,0.15229331,0.0,0.0,0.020495623,0.0,0.0,0.0,0.0,0.0,0.04000873,0.11003708,0.0,0.0,0.1098885,0.0,0.0,0.0,0.0,0.0,0.21767822,0.015789567,0.0,0.28836858
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09036096,0.0,0.0,0.0,0.0,0.0,0.0,0.100894876,0.0,0.0,0.2899863,0.0,0.0,0.0,0.0,0.47486576,0.0,0.0,0.0,0.04389204,0.0,0.0,0.0
0.050664075,0.0,0.03944495,0.043441717,0.044606254,0.05499229,0.047313128,0.0,0.06798062,0.07307359,0.044993237,0.042232495,0.0,0.15263061,0.0,0.0,0.008603435,0.0,0.022217859,0.035527684,0.0,0.0,0.0,0.0,0.10295143,0.055500917,0.018807437,0.049650986,0.019236183,0.026131188
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05241237,0.0,0.0,0.94758767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36451566,0.0,0.0,0.0,0.0,0.0,0.0,0.1520038,0.0,0.0,0.18216953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.301311,0.0,0.0,0.0
0.10698138,0.0,0.0,0.11056882,0.09878462,0.0,0.081204325,0.055323947,0.007968147,0.10144721,0.06025646,0.0,0.0,0.09985229,0.0,0.08410633,0.0,0.0,0.0,0.0,0.0,0.09240138,0.0,0.0,0.0,0.011424292,0.040165924,0.023557441,0.0,0.025957419
0.0,0.0,0.16765764,0.0,0.0,0.0,0.0,0.0,0.098040104,0.02934481,0.0,0.056789488,0.0,0.13912676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13496658,0.0,0.0,0.17011845,0.0,0.0,0.20395613,0.0,0.0
0.0,0.23932426,0.08088267,0.0,0.0,0.0,0.0,0.07980442,0.058194783,0.0,0.0,0.03799575,0.0,0.0,0.0,0.0,0.22813194,0.08942431,0.0,0.0,0.0,0.0,0.0,0.072718196,0.0,0.0,0.0,0.011112339,0.0,0.10241133
0.0,0.0,0.40467614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04270674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036669347,0.5159478,0.0,0.0,0.0,0.0
0.06462131,0.1689917,0.0,0.0,0.0,0.035697907,0.0,0.0,0.0,0.0,0.0,0.060522296,0.0,0.0,0.0,0.0,0.30930495,0.05047293,0.040629163,0.1213851,0.0,0.0,0.04123053,0.0,0.026715344,0.0,0.0,0.0,0.0,0.08042871
0.11978282,0.0,0.0,0.10868489,0.103933975,0.041126665,0.0,0.0,0.052641854,0.17533983,0.15509301,0.0,0.0,0.058825053,0.0,0.0,0.0,0.0,0.0,0.06593812,0.0,0.026958067,0.0,0.0,0.008645147,0.018635508,0.02572505,0.03866997,0.0,0.0
