0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
0.0,0.0,0.10286909,0.06642812,0.070753306,0.22182515,0.0,0.064051315,0.031175423,0.033512738,0.0,0.0635129,0.0,0.031822365,0.029190859,0.0,0.17060271,0.0,0.0,0.0,0.0754633,0.03879282
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29648125,0.11562938,0.2733174,0.0,0.0,0.0,0.1574683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15710364
0.15807153,0.0,0.0,0.15939441,0.06814787,0.072926946,0.0501774,0.0,0.0,0.0,0.0,0.09405493,0.0,0.03222995,0.06464959,0.0,0.05549445,0.0,0.0,0.04087564,0.182245,0.021732345
0.14432143,0.0,0.17079829,0.0,0.25572562,0.0,0.11668142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11687346,0.0,0.0,0.0,0.0,0.072869845,0.12273,0.0
0.0927228,0.0,0.061509985,0.54000455,0.0,0.0,0.17576638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12496989,0.0,0.0,0.0,0.0,0.0,0.0050263465,0.0
0.22212037,0.0011828974,0.11598683,0.09285932,0.10223098,0.0,0.0,0.0074946787,0.0,0.0024421262,0.0,0.07937124,0.0,0.025034623,0.067056656,0.0,0.13886142,0.0,0.0,0.028176496,0.11268146,0.0045009465
0.0,0.1471434,0.0,0.12609316,0.11982939,0.0,0.0,0.101440705,0.17215826,0.04112698,0.0,0.0,0.0,0.018958563,0.11491174,0.0,0.0,0.0,0.0,0.115274385,0.0,0.043063432
0.0,0.14768705,0.0,0.0,0.01852811,0.009951217,0.0,0.0,0.08837283,0.15913531,0.036667924,0.0,0.0,0.06503568,0.0,0.10468383,0.032117687,0.09002948,0.08344695,0.069682285,0.0,0.094661675
0.06212036,0.20286407,0.0,0.030621575,0.02544278,0.0,0.087989755,0.18127465,0.0,0.17493369,0.0,0.0,0.0,0.051711272,0.06505478,0.0,0.0,0.0,0.0,0.033331264,0.0,0.08465581
0.0,0.19885862,0.0,0.0,0.0,0.0037887038,0.0,0.22964525,0.14479701,0.0,0.04972876,0.009967789,0.0,0.11016566,0.0,0.045742225,0.021857398,0.037242547,0.02614677,0.0,0.0,0.12205926
0.055704527,0.0,0.071588956,0.014389099,0.0,0.0,0.0,0.27766544,0.05396871,0.16074559,0.0,0.09279869,0.0,0.05635079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21678832
0.1310528,0.0,0.225288,0.10718587,0.0,0.04401454,0.09497817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14264579,0.0,0.0420604,0.0,0.0,0.053182058,0.15959242,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.069669224,0.052850977,0.0,0.0,0.022399615,0.0,0.15310676,0.049658373,0.17042829,0.0,0.047053795,0.0,0.0,0.0,0.0,0.12801546,0.0,0.0,0.0,0.013284515,0.293533
0.13232166,0.0,0.0,0.023451855,0.024558192,0.09186181,0.025722377,0.060146328,0.12560599,0.0,0.0,0.1064411,0.0,0.0,0.0,0.023279417,0.32349017,0.0,0.039733116,0.019927664,0.0034601896,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22903182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3132013,0.30717823,0.106732816,0.0,0.04385594
0.14439183,0.0,0.13808261,0.04231703,0.09816705,0.15759306,0.0,0.026599795,0.0,0.016788468,0.0,0.13198282,0.0,0.042578325,0.0717643,0.0,0.0,0.0,0.0,0.0,0.074193485,0.05554124
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20884737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36815774,0.0,0.0,0.29342407,0.08860463,0.0,0.04096626
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19309916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35899982,0.0,0.3162377,0.0,0.10037096,0.0,0.03129239
0.0,0.0,0.0,0.06766999,0.0,0.0,0.07809646,0.20896281,0.0,0.0,0.0,0.0,0.0,0.0,0.08036451,0.15767296,0.0,0.20272656,0.20450667,0.0,0.0,0.0
0.16069946,0.0,0.22512734,0.24809761,0.015993245,0.02211877,0.1421695,0.0,0.0,0.0,0.0,0.0008387443,0.0,0.0,0.12705338,0.0,0.0,0.0,0.0,0.057901923,0.0,0.0
0.0,0.089063376,0.064675495,0.023270639,0.054086268,0.02630018,0.0039549354,0.08069172,0.07635216,0.13292056,0.044618513,0.052779756,0.0,0.22397286,0.0,0.0,0.06360943,0.0,0.0,0.0,0.063704066,0.0
