0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
0.0,0.0,0.17724186,0.0,0.0,0.0,0.0139092505,0.0,0.0,0.0,0.0,0.0,0.0,0.16427994,0.0,0.0,0.0,0.024620147,0.026973296,0.0,0.09919368,0.0,0.090784445,0.0,0.1829053,0.0,0.19755325,0.0,0.022538815
0.011338132,0.0,0.003655801,0.07630162,0.05824554,0.075067475,0.0021317345,0.050464544,0.10194521,0.07331704,0.09260267,0.0,0.0,0.0,0.1203947,0.0050328113,0.037894227,0.004570026,0.0,0.0,0.11880861,0.025613526,0.0,0.083536364,0.0,0.0,0.0,0.0,0.059079926
0.0,0.0,0.5658373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021071445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41309124,0.0,0.0,0.0,0.0,0.0
0.011550909,0.0066775605,0.16793321,0.0,0.017728383,0.0,0.0,0.0,0.06146152,0.0,0.031814374,0.0,0.0,0.1553632,0.0,0.0,0.0,0.07421148,0.081085026,0.0,0.17299803,0.0,0.0,0.13233303,0.0,0.0,0.0,0.0,0.086843304
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029530358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.97046965,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.029200615,0.0,0.07585446,0.024400916,0.033650137,0.04054566,0.034004748,0.0,0.0,0.035161655,0.0,0.011639785,0.0,0.03953714,0.07567636,0.089645624,0.0,0.0,0.12088388,0.040029466,0.06532825,0.0,0.0,0.08893416,0.07805518,0.0,0.06515313,0.0,0.052298956
0.040013757,0.0,0.01116623,0.0983353,0.0955424,0.10381392,0.0013475227,0.07155602,0.021721227,0.11479699,0.0,0.0061146226,0.0,0.0,0.14345156,0.0016375475,0.062592655,0.0,0.0,0.0,0.02620331,0.066502154,0.0,0.0,0.0,0.0,0.0047655352,0.0,0.13043925
0.0,0.1406036,0.0,0.0,0.0,0.0,0.026196867,0.106829256,0.0,0.0,0.0,0.21862853,0.07005055,0.107650094,0.0,0.05922572,0.0,0.1258579,0.0,0.0,0.0,0.0,0.0,0.02726985,0.0572967,0.0,0.0,0.06039099,0.0
0.0,0.0015918829,0.0,0.0,0.0,0.0,0.016352288,0.0,0.022867236,0.0,0.032619603,0.0,0.026297573,0.23749603,0.0,0.078384675,0.0,0.082423836,0.0,0.046301935,0.0,0.0,0.06690745,0.23553023,0.052200936,0.0,0.10102641,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031122478,0.0,0.0,0.0,0.0,0.0,0.0,0.96887755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.054275416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10545466,0.0,0.1438022,0.0,0.11182588,0.0,0.0,0.0030518547,0.115415,0.0,0.0,0.0,0.3085576,0.008401565,0.0,0.0,0.14921588,0.0
0.0,0.0,0.0,0.10699512,0.070600115,0.08603887,0.0,0.03510367,0.07188872,0.09962124,0.13348076,0.0,0.0,0.06591584,0.100788325,0.0,0.0594172,0.0,0.0,0.0,0.09061936,0.052507114,0.0,0.0,0.0,0.0,0.0,0.0,0.027023727
0.0,0.0,0.15510973,0.009386705,0.016892485,0.017509274,0.035396624,0.0,0.0,0.020607304,0.0,0.011566847,0.06813242,0.13408989,0.0,0.0,0.0,0.033711262,0.031229734,0.0,0.117038615,0.0,0.0,0.13272412,0.0,0.0,0.19009176,0.0,0.026513195
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13845332,0.0,0.0,0.0,0.0,0.0,0.0,0.29829684,0.0,0.0,0.0,0.0,0.5632498,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.044831157,0.0,0.09883971,0.060456596,0.06937276,0.06758115,0.035816114,0.026701694,0.0,0.067202926,0.021813639,0.011796546,0.032417398,0.034471158,0.0,0.0,0.029718768,0.0066486318,0.057313252,0.0,0.06671043,0.029526796,0.0,0.038624194,0.120851405,0.0,0.0,0.0,0.07930567
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.11934585,0.0,0.052251156,0.033026524,0.05332088,0.06003141,0.019095805,0.0,0.11907777,0.057574276,0.0,0.05406113,0.0,0.0030225515,0.0,0.044685822,0.030360423,0.0,0.17732418,0.0,0.06215066,0.0306256,0.0,0.009234697,0.031619176,0.0,0.0431921,0.0,0.0
