0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0.0,0.03604678,0.06492537,0.13770394,0.09922555,0.072885394,0.0,0.012273403,0.0731419,0.029703774,0.0,0.07516288,0.13824083,0.1055777,0.0,0.020900046,0.0,0.13421234,0.0,0.0
0.053765003,0.0,0.06029292,0.15327676,0.10903792,0.057842046,0.0,0.0,0.055287704,0.028686196,0.0,0.06655933,0.15667662,0.11347222,0.0,0.007467846,0.0,0.13763544,0.0,0.0
0.065626815,0.037914064,0.0,0.15500304,0.12080868,0.05958521,0.0,0.0,0.049724348,0.022783373,0.0,0.055705402,0.15980475,0.116143376,0.0,0.013245773,0.0,0.14365527,0.0,0.0
0.13647492,0.08343284,0.1271562,0.0,0.19077429,0.008648123,0.0,0.0,0.0,0.0,0.0,0.0,0.15152742,0.16141143,0.0,0.016346358,0.0,0.12422845,0.0,0.0
0.0862186,0.049080357,0.08941427,0.14833514,0.0,0.048161704,0.0,0.0,0.042974092,0.018691374,0.0,0.05266115,0.15414843,0.13788052,0.0,0.020730032,0.0,0.15170439,0.0,0.0
0.086490095,0.090595126,0.10657963,0.09338258,0.10355529,0.0,0.0,0.06410006,0.044081487,0.032525886,0.0,0.0,0.12999949,0.07376133,0.0,0.054387514,0.0,0.08852076,0.032020837,0.0
0.049685046,0.10577534,0.060879078,0.0053153015,0.05570103,0.0019166032,0.0,0.032028783,0.040816903,0.19271594,0.13427612,0.036072858,0.0,0.03475181,0.0,0.088610485,0.049780548,0.0040519335,0.0,0.107622154
0.0,0.0,0.0,0.0,0.0,0.33909768,0.0,0.0,0.09249452,0.0,0.0,0.0,0.0,0.0,0.0,0.05155653,0.0,0.0,0.51685125,0.0
0.05205246,0.042137086,0.06639881,0.12545495,0.06789804,0.083318345,0.0,0.048255216,0.0,0.077456534,0.0,0.14524059,0.12693496,0.060199063,0.0,0.019091466,0.0,0.085562505,0.0,0.0
0.06264956,0.14352338,0.05416644,0.0039960137,0.048745427,0.0,0.31819174,0.0,0.0,0.0,0.16362584,0.0038946667,0.0,0.032311153,0.0,0.08032129,0.0,0.0,0.0,0.0885745
0.0,0.0,0.0,0.0,0.0,0.032149754,0.39765495,0.0,0.0,0.39007002,0.0,0.0,0.0,0.0,0.0,0.0,0.03008146,0.0,0.0,0.15004383
0.008953795,0.004980529,0.04238639,0.09307283,0.029699445,0.09867985,0.022182697,0.108467355,0.23037276,0.15418781,0.0,0.0,0.1091547,0.03200826,0.0,0.020205708,0.0,0.0456478,0.0,0.0
0.19271371,0.12267725,0.15319416,0.07325972,0.22851513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16366363,0.0,0.0014624414,0.0,0.06451399,0.0,0.0
0.110849194,0.06926039,0.10722257,0.15346158,0.17321508,0.027559964,0.0,0.0,0.016068328,0.0013404423,0.0,0.017141478,0.16338986,0.0,0.0,0.017065942,0.0,0.14342515,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.13384901,0.059210435,0.10388373,0.1404459,0.18256389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12276064,0.1585496,0.0,0.0,0.0,0.09873678,0.0,0.0
0.25613183,0.06769297,0.0,0.0,0.0,0.025291512,0.14191414,0.0,0.0,0.0,0.08335158,0.03493576,0.0,0.0,0.047866963,0.25333083,0.0,0.0,0.017685771,0.071798675
0.13368355,0.075976,0.114761114,0.14719658,0.1961162,0.005471989,0.0,0.0,0.0,0.0,0.0,0.0,0.15942119,0.15899247,0.0,0.008380961,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.3383884,0.0,0.6079583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05365321,0.0,0.0,0.0,0.0
0.0,0.0,0.0003077817,0.06332554,0.0,0.14840852,0.18476346,0.14965852,0.14889355,0.14403135,0.13770717,0.0,0.01952622,0.0,0.0,0.0,0.0,0.0033779282,0.0,0.0
