0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
0.0,0.0,0.0,0.0,0.0,0.2669094,0.0,0.00045861158,0.0,0.0,0.0,0.20948465,0.0,0.24159375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28155366
0.0050171204,0.0,0.0,0.07117373,0.0,0.0,0.11709172,0.013648991,0.1897643,0.20085308,0.0,0.009632664,0.009742265,0.0,0.0,0.0,0.06572349,0.0056986515,0.0,0.039694685,0.0,0.0,0.23749734,0.0,0.034461882
0.0,0.06986301,0.0,0.15211785,0.07529809,0.05562197,0.0,0.12213129,0.0,0.11356696,0.044931807,0.07150379,0.0,0.0,0.0,0.040693976,0.029797971,0.0,0.079777844,0.047997784,0.096697755,0.0,0.0,0.0,0.0
0.1536124,0.0,0.0,0.0,0.14443702,0.31234673,0.0,0.06700161,0.0,0.0,0.043913625,0.18269302,0.0,0.03272894,0.023052149,0.0,0.04021455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.07227323,0.11559299,0.0,0.13850959,0.0,0.15896758,0.0,0.0,0.020915153,0.1380519,0.0,0.017074747,0.048928678,0.035348713,0.06663673,0.0,0.066518545,0.0,0.0947442,0.0,0.0,0.0,0.026437974
0.0023202698,0.0,0.124155425,0.14248303,0.14920065,0.0,0.0,0.1949713,0.0,0.0,0.0,0.12129421,0.0,0.0,0.010245033,0.027676718,0.031940244,0.0,0.06131006,0.0,0.1344031,0.0,0.0,0.0,0.0
0.0,0.25894675,0.0,0.020074254,0.0,0.0,0.0,0.0,0.34702426,0.0,0.0,0.0,0.0,0.0,0.0,0.01472081,0.0,0.0,0.0,0.032453757,0.0,0.0,0.32678014,0.0,0.0
0.12265545,0.0,0.0,0.029638046,0.1496844,0.16589502,0.0,0.0,0.0,0.0,0.051653087,0.13792795,0.0,0.09095382,0.022710623,0.0,0.0995194,0.0,0.0338086,0.0,0.051536012,0.0,0.0,0.0,0.0440176
0.048110843,0.08223583,0.0,0.10327889,0.0,0.0,0.16679744,0.06711881,0.0,0.1050299,0.0,0.047812726,0.0,0.029173205,0.035898957,0.0,0.031536624,0.01745933,0.047604855,0.0,0.049718868,0.0,0.098288275,0.0,0.06993539
0.0,0.30273834,0.05767709,0.0092276,0.0,0.0,0.0,0.0,0.28544924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006708745,0.080209635,0.25798935,0.0,0.0
0.0,0.0,0.093345776,0.03220049,0.080412075,0.117128134,0.0,0.0,0.0,0.0,0.0,0.26312086,0.0,0.08536157,0.16482142,0.0,0.04003506,0.0,0.12357461,0.0,0.0,0.0,0.0,0.0,0.0
0.09870133,0.0,0.027435176,0.027521428,0.100060694,0.16995424,0.0,0.06458108,0.0,0.0,0.13524376,0.0,0.0,0.0756644,0.056872785,0.0,0.029908713,0.0,0.11206595,0.0,0.1019904,0.0,0.0,0.0,0.0
0.0,0.6125074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06444072,0.0,0.08445852,0.06823948,0.09058071,0.07977308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.12398376,0.020824648,0.0,0.0690316,0.0,0.0,0.06315617,0.052300014,0.042100023,0.0,0.0,0.14363119,0.0,0.0,0.0,0.057620917,0.022961501,0.0,0.11882365,0.026948608,0.12933673,0.0,0.027335428,0.0,0.101945736
0.0,0.0,0.0,0.0,0.047866322,0.30732927,0.0,0.0,0.0,0.0,0.28303105,0.28040323,0.0,0.04963262,0.0,0.0,0.0,0.0,0.031737503,0.0,0.0,0.0,0.0,0.0,0.0
0.08112895,0.06977752,0.015035331,0.11807799,0.03838277,0.023382602,0.0,0.09354641,0.06252104,0.0,0.071917176,0.0,0.0,0.0,0.0,0.0,0.0,0.08693505,0.0,0.10352619,0.14792214,0.0,0.0,0.0,0.087846816
0.0,0.0,0.0,0.0,0.19412763,0.24134031,0.0,0.06587117,0.0,0.0,0.0,0.13037097,0.0,0.099340506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26894945
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.18088715,0.0,0.0,0.0,0.025146801,0.18500388,0.0,0.0,0.0,0.0,0.13651225,0.27260193,0.0,0.098201364,0.06411882,0.0,0.0,0.0,0.0,0.0,0.037527785,0.0,0.0,0.0,0.0
0.0,0.21819207,0.0,0.0,0.0,0.0,0.0,0.19736928,0.13363124,0.17258537,0.0,0.038212474,0.0,0.0,0.0,0.0,0.1643768,0.02554704,0.0,0.0,0.050085757,0.0,0.0,0.0,0.0
