0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
0.0,0.0,0.12116723,0.11181549,0.1268275,0.1648185,0.0,0.002119268,0.0333999,0.0,0.0,0.14688635,0.0,0.0,0.024652699,0.0,0.09933517,0.0,0.0,0.0,0.1689779,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28168893,0.13135603,0.32442328,0.0,0.0,0.0,0.13907859,0.0,0.0,0.0029259052,0.0,0.0,0.0,0.0,0.120527335
0.094761014,0.022489477,0.0,0.116749585,0.09940208,0.08366283,0.0,0.0,0.029123923,0.0,0.0,0.19504987,0.0,0.07159371,0.0,0.0,0.07833602,0.0,0.0,0.0,0.193133,0.015698543
0.023624383,0.0,0.1409613,0.0,0.3718232,0.039274033,0.10219096,0.0,0.062426537,0.0,0.0,0.04459053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21510899,0.0
0.036176242,0.0,0.13566735,0.39661437,0.0,0.045027878,0.08766054,0.0,0.05084913,0.0,0.0,0.05674815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19125631,0.0
0.21363981,0.019660221,0.10208836,0.068657205,0.085729495,0.0,0.0020240739,0.023301724,0.0,0.022129554,0.0,0.10407021,0.006536186,0.047235724,0.027377324,0.0,0.14250557,0.0,0.0,0.0,0.11701745,0.018027203
0.0,0.24180049,0.0,0.0,0.0,0.0,0.0,0.09743861,0.36078283,0.07329963,0.0,0.126438,0.0,0.057100292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04314019
0.03282367,0.13253807,0.0,0.0,0.024933944,0.0038659493,0.012503282,0.0,0.09428764,0.15468043,0.03770113,0.023292318,0.0152547695,0.06564424,0.0,0.103184655,0.020223426,0.076579906,0.07813846,0.058896363,0.0,0.06545186
0.0,0.17882092,0.0,0.0,0.0,0.0,0.020859657,0.2689226,0.0,0.28125823,0.0,0.0,0.0,0.11668432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13345423
0.01962682,0.21500115,0.041732077,0.0,0.052313235,0.02650191,0.043383688,0.19410953,0.16503319,0.0,0.023199791,0.06468424,0.019552082,0.05430725,0.0,0.0,0.0030502682,0.0,0.0,0.0,0.0,0.07750476
0.07434441,0.0,0.09334329,0.01501561,0.0,0.0,0.0,0.25735357,0.0,0.16812067,0.0,0.09353255,0.030937599,0.019943181,0.0,0.0,0.0,0.004465649,0.0,0.0,0.0,0.24294344
0.0963046,0.065246575,0.18499461,0.04224348,0.036874264,0.11276473,0.04352879,0.02152375,0.03439415,0.018076781,0.0,0.0,0.0,0.024839008,0.058889274,0.0,0.08255672,0.0,0.0,0.0,0.17776325,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.06403534,0.053141188,0.10595087,0.0071336566,0.029187666,0.023166064,0.0,0.12635005,0.02098115,0.14129993,0.0,0.030006018,0.0,0.0,0.0,0.03052467,0.086957425,0.0025715567,0.0,0.0,0.03031823,0.24837624
0.057666857,0.022045963,0.0,0.0,0.0,0.11405769,0.0,0.0,0.1779738,0.0,0.0,0.26101485,0.0,0.0,0.0,0.0,0.28455248,0.0,0.0,0.0,0.082688406,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21676317,0.0,0.064396165,0.0,0.0,0.0,0.054550547,0.0,0.0,0.0,0.2706295,0.32633248,0.06732821,0.0,0.0
0.17961308,0.022282442,0.09293537,0.019513331,0.054729305,0.15304221,0.0,0.048180558,0.0,0.04980567,0.0,0.09831468,0.004670996,0.06432701,0.064752355,0.041957047,0.0,0.0,0.0,0.0,0.053650126,0.052225854
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19186068,0.0,0.07156477,0.0,0.0,0.0,0.044267885,0.0,0.29348132,0.0,0.0,0.32763192,0.071193375,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2164821,0.0,0.05576438,0.0,0.0,0.0,0.027285237,0.0,0.30275398,0.0,0.2793628,0.0,0.118351445,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23888583,0.051484864,0.0,0.0,0.05665935,0.0,0.0,0.0,0.20637448,0.0,0.22113745,0.22545806,0.0,0.0,0.0
0.0998277,0.012579234,0.18292785,0.12596196,0.104540855,0.12134849,0.042949036,0.0,0.035521924,0.0,0.0,0.16723004,0.0,0.048322193,0.0,0.0,0.041981086,0.0,0.0,0.0,0.0,0.016809534
0.052016094,0.030037051,0.069127105,0.0,0.039828777,0.0,0.0,0.14108056,0.042906526,0.16055775,0.09200582,0.0,0.0,0.24560566,0.0,0.0,0.09435406,0.00345164,0.0,0.0,0.029028935,0.0
