0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0.0,0.04611585,0.09519975,0.03766757,0.20256671,0.0,0.043286983,0.0,0.13004997,0.0,0.0,0.13259785,0.021777086,0.0576577,0.0,0.19111623,0.0,0.03459774,0.0,0.0073665236
0.05994498,0.0,0.1515905,0.051792603,0.17197521,0.0,0.017906167,0.0,0.08627405,0.0,0.0,0.07599547,0.049399212,0.0902125,0.0,0.17843366,0.0,0.06647566,0.0,0.0
0.106841005,0.14075558,0.0,0.074738726,0.14340512,0.0,0.0,0.0,0.037266433,0.0,0.0,0.028763134,0.09217868,0.113421515,0.0,0.16121191,0.0,0.10141787,0.0,0.0
0.06728934,0.1066173,0.1652552,0.0,0.17156571,0.0,0.0,0.0,0.058635976,0.0,0.0,0.039048422,0.055493575,0.084143475,0.0,0.18456593,0.0,0.06738501,0.0,0.0
0.17998163,0.20020877,0.1153521,0.085502245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17102325,0.07214166,0.0,0.051328257,0.0,0.12446208,0.0,0.0
0.037141297,0.04650231,0.06214771,0.051914502,0.09190634,0.0,0.09270225,0.094564386,0.01973617,0.09482602,0.047138445,0.03154939,0.058219038,0.09136067,0.0,0.038480297,0.0,0.043687377,0.0425827,0.055541117
0.023898099,0.02561349,0.0,0.07341246,0.0024621421,0.07704166,0.0,0.041904565,0.056080427,0.26956308,0.11073182,0.08005707,0.034654614,0.07154134,0.0,0.0,0.0,0.031631127,0.0,0.10140817
0.0,0.0,0.0,0.0,0.0,0.27143273,0.16171749,0.0,0.050446674,0.16679047,0.0,0.062119193,0.0,0.0,0.0,0.0,0.0,0.0,0.20794946,0.07954389
0.0145152565,0.020780157,0.052028432,0.045306016,0.1409282,0.0,0.12601003,0.0,0.0,0.10217637,0.0,0.22157717,0.012107262,0.08420769,0.0,0.083093055,0.0,0.024577495,0.0,0.072692916
0.01690833,0.036172092,0.027014656,0.06710241,0.05709107,0.06187724,0.2064619,0.059701703,0.07067068,0.0,0.07041359,0.08246634,0.035928402,0.08697395,0.0,0.01973737,0.0,0.030780617,0.0,0.070699625
0.0,0.0,0.0,0.0,0.0,0.21268916,0.1925178,0.0,0.0,0.26597884,0.0,0.0,0.0,0.0,0.0,0.0,0.07519399,0.0,0.0,0.25362018
0.057256863,0.06760737,0.10858444,0.065609165,0.14814407,0.0,0.049107905,0.0,0.12647414,0.014618762,0.0,0.0,0.048205104,0.1228031,0.0,0.13779801,0.0,0.05379108,0.0,0.0
0.10401742,0.12867166,0.14328928,0.08126195,0.13265829,0.0,0.0,0.0,0.035152134,0.0,0.0,0.026351204,0.0,0.10166227,0.0,0.13876694,0.0,0.10816884,0.0,0.0
0.109633714,0.14318913,0.16044237,0.06286708,0.13972028,0.0,0.0,0.0,0.02617875,0.0,0.0,0.013694459,0.08687733,0.0,0.0,0.1591098,0.0,0.0982871,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.15473624,0.17738932,0.132415,0.09688788,0.080298625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13844126,0.090013996,0.0,0.0,0.0,0.12981774,0.0,0.0
0.20248838,0.1700968,0.011323038,0.1747273,0.0,0.0,0.0,0.0,0.0,0.0,0.01669106,0.0,0.20042008,0.008862579,0.0,0.0047662724,0.0,0.1814261,0.029198295,0.0
0.06404337,0.09875091,0.15069287,0.051530983,0.16480546,0.0,0.009655405,0.0,0.06813541,0.0,0.0,0.05700145,0.060695704,0.10270292,0.0,0.17198555,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.21273449,0.0,0.49694467,0.07292302,0.0,0.0,0.08215681,0.0,0.0,0.0,0.066550374,0.0,0.0,0.0,0.06869067
0.0,0.0,0.0,0.0,0.0,0.0,0.40469965,0.0,0.0,0.13565698,0.26536033,0.0,0.0,0.0,0.0,0.0,0.19428301,0.0,0.0,0.0
