0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01562729,0.0,0.0,0.0,0.9843727
0.0,0.0,0.021153517,0.089336395,0.11606158,0.18608005,0.021385632,0.056711104,0.07404408,0.0,0.0,0.1203849,0.0,0.0,0.067067064,0.08612081,0.13224177,0.0,0.029413098,0.0
0.0,0.0726398,0.0,0.0,0.10086066,0.13670906,0.0,0.0,0.0,0.27015162,0.0,0.0,0.08559499,0.0,0.10460271,0.0,0.033230886,0.1962103,0.0,0.0
0.0,0.102296,0.05290902,0.0,0.16791093,0.22138706,0.0,0.0,0.0,0.0009806602,0.05053048,0.03139294,0.03973942,0.0,0.0,0.0,0.21603137,0.00468254,0.1121397,0.0
0.0,0.12007012,0.030188642,0.12170692,0.0,0.22039002,0.02518486,0.03580645,0.0582766,0.0,0.022381308,0.100525044,0.010298553,0.0,0.0678824,0.0,0.11532426,0.0,0.07196473,0.0
0.0,0.09280071,0.047563326,0.08291409,0.10685183,0.0,0.1458964,0.027443849,0.043258015,0.05591948,0.0,0.06875189,0.036969952,0.0,0.027998354,0.042024836,0.082815684,0.088379584,0.025574746,0.024837269
0.0,0.0,0.1137009,0.0,0.0,0.25257292,0.0,0.0,0.01001985,0.13751432,0.0,0.0,0.16795719,0.034428906,0.046391103,0.0,0.029904382,0.20751043,0.0,0.0
0.0,0.061723135,0.0,0.103120014,0.0,0.009037011,0.009608336,0.0,0.19922094,0.0,0.0,0.32084817,0.08949385,0.0,0.07430655,0.13264206,0.0,0.0,0.0,0.0
0.0,0.10844753,0.03198376,0.0,0.091453984,0.10850302,0.0014938535,0.0017043443,0.0,0.044819023,0.0,0.032424886,0.0,0.03766361,0.27849552,0.17209864,0.033869535,0.045412704,0.011629565,0.0
0.0,0.0,0.19926433,0.0,0.0,0.1904021,0.084019974,0.0,0.0,0.0,0.0,0.0,0.21820937,0.090438165,0.0,0.0,0.004924983,0.21274109,0.0,0.0
0.0,0.103700474,0.0034822857,0.0,0.1339831,0.08998256,0.0,0.0,0.0,0.058798693,0.0,0.0,0.23783341,0.14527123,0.0,0.0,0.11002817,0.06473858,0.052181553,0.0
0.0,0.16105625,0.07909935,0.011451742,0.11282274,0.13093327,0.0,0.052583277,0.06559686,0.0075986483,0.057401597,0.0,0.047080163,0.012902574,0.11902968,0.009270052,0.0891166,0.0104851825,0.033572003,0.0
0.0,0.0,0.0057590026,0.0,0.055592727,0.15473273,0.013257149,0.0,0.0,0.2584892,0.48922214,0.0,0.0,0.0,0.0,0.0,0.022947008,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.28279337,0.2095904,0.0,0.0,0.08846193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4191543,0.0,0.0
0.045670632,0.095234886,0.009807999,0.0,0.06321031,0.09301696,0.030892646,0.10290042,0.22821012,0.0,0.0,0.14068466,0.0,0.0,0.0,0.1397856,0.0,0.0,0.0,0.0505857
0.042351622,0.15422428,0.0,0.0,0.0,0.115748465,0.0,0.0,0.33056813,0.01949717,0.0,0.033592444,0.0,0.0,0.22677879,0.0,0.0,0.019806249,0.018075444,0.039357398
0.0,0.12887292,0.091394305,0.124867946,0.09689357,0.15506497,0.0,0.009486381,0.0,0.012613163,0.08999546,0.044369787,0.04867072,0.005552381,0.0,0.0,0.0,0.032464065,0.15975438,0.0
0.0,0.0,0.094997056,0.0,0.0,0.28903747,0.3636356,0.0,0.0,0.14860113,0.0,0.0,0.0,0.0032245694,0.0,0.0,0.0,0.0,0.0,0.10050416
0.0,0.078603335,0.121454716,0.14053318,0.07194724,0.15547755,0.0,0.0,0.0,0.0070658284,0.065812655,0.04890495,0.07287622,0.0,0.0,0.0,0.23732428,0.0,0.0,0.0
0.8607353,0.0,0.0,0.0,0.0,0.029090349,0.0,0.0,0.03698844,0.0,0.0,0.0,0.0,0.0,0.0,0.07318597,0.0,0.0,0.0,0.0
