0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
0.0,0.0,0.16554871,0.013117246,0.0,0.0,0.0,0.017125396,0.0,0.0,0.0,0.0057752584,0.2492631,0.0,0.0,0.0,0.07433391,0.0,0.16340187,0.0,0.0,0.0,0.0,0.0,0.3114345
0.08030651,0.0,0.034441795,0.09181918,0.0,0.0,0.0666934,0.07551707,0.077135734,0.12184132,0.013022481,0.03078502,0.023759143,0.017158033,0.0,0.0,0.0,0.049220327,0.0,0.0,0.08338567,0.0,0.13467973,0.0056647165,0.09456982
0.059575383,0.0,0.0,0.13320926,0.10731131,0.068222545,0.0,0.12520199,0.0,0.049854632,0.0,0.10243144,0.042580206,0.0,0.05752142,0.04509074,0.042273205,0.0,0.020847715,0.0,0.105881765,0.0,0.0,0.0,0.039998338
0.18920654,0.0,0.23575443,0.0,0.0,0.0,0.0,0.026064254,0.0,0.0,0.0,0.033794906,0.19453578,0.0,0.0,0.0,0.0,0.0,0.10367112,0.0,0.0,0.0,0.0,0.0,0.21697299
0.089904316,0.0,0.12253271,0.09326145,0.0,0.060300805,0.0,0.14024095,0.0,0.026674978,0.0,0.08608417,0.08187169,0.0,0.040990453,0.0,0.045472186,0.0,0.06088736,0.0,0.0721417,0.0,0.0,0.0,0.079637215
0.09750236,0.0,0.24139984,0.090191156,0.08198218,0.0,0.0,0.12622686,0.0,0.0,0.0,0.07638509,0.11157062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.067120366,0.0,0.0,0.0,0.10762148
0.024048747,0.1821021,0.0,0.063946456,0.0,0.0,0.0,0.023198778,0.10801266,0.0,0.027308412,0.07565587,0.0,0.015851667,0.0,0.046882905,0.0,0.13521941,0.0,0.0,0.08266731,0.0,0.1360236,0.06587427,0.013207834
0.17313758,0.0,0.16492212,0.049289305,0.036140885,0.0,0.0,0.0,0.017176641,0.00038705108,0.0,0.047521126,0.16622695,0.0,0.0,0.0,0.012333144,0.0,0.11929251,0.0,0.017891569,0.0,0.0,0.0,0.19568114
0.35485283,0.0,0.0,0.017668592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22675318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40072542
0.0,0.27288482,0.0,0.057049688,0.0,0.0,0.0,0.022605455,0.0,0.0,0.0,0.0066801235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045445036,0.08916095,0.39308837,0.11308562,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.032411825,0.031878486,0.08315004,0.0797805,0.06601622,0.047028266,0.022569224,0.102903634,0.06048231,0.07977567,0.0,0.0,0.0079043,0.06100048,0.07416045,0.037807472,0.0,0.035646405,0.0,0.0,0.15185322,0.0,0.0,0.0,0.025631508
0.22146583,0.0,0.14986227,0.024011685,0.0069477893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01687193,0.0,0.12775736,0.0,0.22027735,0.0,0.0,0.0,0.0,0.0,0.23280591
0.0,0.071881,0.0,0.0,0.0,0.0,0.07861196,0.0,0.0,0.036347467,0.0,0.19959293,0.0,0.0,0.008572184,0.030577285,0.0,0.2153604,0.0,0.0,0.20489731,0.03930563,0.06990619,0.044947647,0.0
0.16321492,0.0,0.17218426,0.017535768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058381915,0.22338796,0.0,0.0,0.0,0.0048665255,0.0,0.15350927,0.0,0.029735928,0.0,0.0,0.0,0.17718345
0.063099846,0.0,0.34222573,0.2908505,0.0,0.23331863,0.0,0.0,0.0,0.0,0.0,0.0,0.07050533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.25643703,0.0,0.0054629967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37245455,0.0,0.0,0.0,0.0,0.0,0.15308943,0.0,0.0,0.0,0.0,0.0,0.2125559
0.21681044,0.0,0.11454174,0.0,0.0,0.0,0.0,0.016334021,0.01607281,0.0,0.0,0.13330387,0.13212803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11953373,0.0,0.0,0.0,0.2512754
0.24352838,0.0,0.09938856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35910326,0.0,0.0,0.0,0.09527617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20270365
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0070043737,0.07142281,0.06058725,0.06565169,0.035495616,0.06925526,0.043429483,0.065609396,0.07828073,0.09198175,0.0,0.12825674,0.0,0.07432981,0.06706538,0.04679134,0.0,0.040857155,0.0,0.0,0.0,0.0,0.04946141,0.0,0.004519764
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.10749193,0.13372168,0.0,0.09514214,0.0,0.0,0.011547787,0.09113295,0.054840755,0.12538029,0.0,0.04875145,0.046946257,0.0,0.0,0.0,0.0,0.040753324,0.0,0.0,0.11983324,0.0,0.0,0.0,0.124458164
0.0,0.0,0.0,0.0,0.0,0.0,0.21478704,0.0,0.0,0.0,0.0,0.0,0.0,0.06498094,0.46155792,0.0,0.03728996,0.0,0.028170228,0.0,0.0,0.0,0.19321391,0.0,0.0
0.2792818,0.0,0.16595785,0.019463152,0.0,0.0,0.0,0.018435694,0.016783612,0.0,0.0,0.011395354,0.2568896,0.0,0.0,0.0,0.08235084,0.0,0.14944202,0.0,0.0,0.0,0.0,0.0,0.0
