0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36
0.05040955,0.11977571,0.0,0.0,0.0,0.1255534,0.0,0.0,0.0,0.03729283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.088766284,0.21888523,0.0,0.053321965,0.0,0.0,0.0,0.0,0.0,0.0,0.098502785,0.0,0.0,0.0,0.0,0.0,0.20749225,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8385904,0.0,0.0,0.0,0.0,0.0,0.16140963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21719821,0.78280175,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27648464,0.21306188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05204257,0.0,0.0,0.0,0.16389674,0.29451412,0.0,0.0,0.0
0.14656956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10383867,0.0,0.14095937,0.022786453,0.0,0.0,0.0,0.0,0.19637084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10248456,0.052790586,0.10863625,0.0,0.12556368
0.27979687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039522126,0.0,0.0,0.0,0.0,0.08711137,0.0,0.0,0.0,0.1197022,0.0,0.0,0.0,0.0,0.22455657,0.0,0.0,0.036363788,0.037226167,0.0,0.07655403,0.0,0.099166885
0.08813776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13208535,0.12657547,0.0,0.0,0.18678354,0.0,0.004989751,0.0,0.06864422,0.0,0.1653687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14087623,0.0,0.08653892,0.0,0.0
0.25602505,0.0,0.0,0.0,0.0,0.07717143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.081005104,0.1162598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06707871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15406065,0.11099121,0.13740797,0.0,0.0
0.0,0.01916414,0.0,0.0,0.08590713,0.0,0.16091546,0.2742443,0.0,0.13526976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.088378385,0.23612078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.87337506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12662496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.20492677,0.0,0.0,0.30234632,0.018249769,0.0,0.29522777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06256158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026700499,0.0,0.032479074,0.05750819,0.0,0.0,0.0
0.06265893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11137148,0.0,0.0,0.0,0.0,0.039161056,0.032583464,0.0,0.0,0.06635536,0.0,0.053875666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3580926,0.0675471,0.04857088,0.15978347,0.0,0.0
0.0,0.0,0.29666322,0.16857876,0.0,0.0,0.0,0.0,0.0,0.27173975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26301828,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.24106728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13388336,0.0,0.0,0.26730007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14017454,0.0,0.0689731,0.0,0.14860164
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07690176,0.14719255,0.0,0.0,0.0,0.069053024,0.1110988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07071897,0.0,0.0,0.0,0.0,0.0,0.0,0.11826077,0.1725446,0.046612184,0.18761736,0.0
0.0,0.0,0.06542867,0.0,0.0,0.0,0.0,0.0,0.0,0.71054935,0.0,0.0,0.0,0.0,0.0,0.0,0.033012323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19100966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.066794924,0.12081052,0.0,0.0,0.07581901,0.088519715,0.027274722,0.062015835,0.0,0.0,0.0,0.0,0.016841248,0.060122583,0.04390734,0.0,0.0,0.045038797,0.0,0.0,0.026255324,0.0,0.03455456,0.0,0.013202944,0.0,0.0,0.0,0.0,0.0,0.118711144,0.0,0.05833517,0.068420574,0.07337558,0.0,0.0
0.0,0.0,0.9864291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013570946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.076216474,0.0,0.0,0.23037846,0.0,0.0,0.4093737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17302033,0.046136096,0.06487488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2010153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11400375,0.09161109,0.0,0.0,0.0,0.0,0.32736287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030646225,0.23536082,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6237953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3762047,0.0,0.0,0.0,0.0
0.16811305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058082677,0.035795942,0.0,0.0,0.32991865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056412842,0.0,0.0,0.0,0.22805315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12362369
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.29641834,0.0,0.0139800785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03216344,0.0,0.0,0.0,0.0,0.09557914,0.0507672,0.0,0.0,0.4600764,0.021866351,0.0,0.0,0.0,0.0,0.029149024,0.0,0.0
