0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
0.0,0.0,0.0122679705,0.0,0.0,0.0,0.0,0.0,0.15174107,0.0,0.12161951,0.19068068,0.048916213,0.0,0.0,0.0,0.15197562,0.0,0.0,0.0,0.0,0.009646063,0.0,0.0,0.3131529
0.0,0.0,0.12172433,0.09126266,0.16340825,0.12034927,0.0,0.0,0.030306272,0.0,0.0,0.0,0.093708806,0.0,0.05977159,0.032204546,0.056505844,0.0,0.0,0.0,0.14187682,0.0,0.047915917,0.008719013,0.03224661
0.025539365,0.07616123,0.0,0.07621528,0.12178997,0.071421295,0.06299728,0.01802524,0.031701796,0.0,0.0,0.030129218,0.05852737,0.0,0.024301864,0.02534441,0.062182385,0.0,0.0,0.015958713,0.10965904,0.08268443,0.065590195,0.0,0.041771
0.0,0.21957548,0.11014282,0.0,0.1574457,0.20557378,0.0,0.0,0.0,0.0,0.0,0.0,0.067467175,0.0,0.0068194275,0.0,0.0,0.0,0.0,0.0,0.119486,0.0,0.11348958,0.0,0.0
0.0,0.29200485,0.02231975,0.30053276,0.0,0.31567007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04842894,0.0,0.021043602,0.0,0.0
0.0,0.15527816,0.07589486,0.12160988,0.11100088,0.0,0.16003111,0.057578497,0.0,0.0,0.0,0.0,0.009928163,0.0,0.0,0.0,0.0,0.0,0.04744466,0.0,0.07181389,0.10855364,0.08086634,0.0,0.0
0.0,0.0,0.13619056,0.0,0.0,0.30204383,0.0,0.15479413,0.0,0.0,0.0,0.0,0.051153522,0.0052085165,0.0,0.0,0.019267786,0.0,0.08807817,0.0,0.0,0.22501168,0.0,0.0,0.0182518
0.0,0.0,0.0,0.0,0.0,0.2246476,0.26603496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4074401,0.0,0.0,0.10187739,0.0,0.0,0.0
0.16188991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028604412,0.10923464,0.0923444,0.031298,0.0,0.10649436,0.0,0.17534402,0.0,0.0,0.13079578,0.0,0.021358078,0.0,0.0,0.14263639
0.0,0.0,0.070400976,0.0,0.0,0.0,0.0,0.0,0.055265155,0.0,0.0,0.0,0.0,0.1428309,0.0,0.731503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1132167,0.0,0.057970632,0.0,0.007143444,0.02350342,0.022173211,0.034000188,0.107193716,0.0,0.019269146,0.0,0.0636997,0.09285598,0.0,0.033734284,0.11857695,0.0,0.0,0.033463083,0.0,0.045424458,0.0,0.0,0.22777501
0.01671642,0.073668815,0.0976781,0.07049088,0.12456502,0.075304985,0.07024709,0.0,0.00952835,0.0,0.015887452,0.015317987,0.0,0.010609238,0.0,0.04384181,0.04092823,0.0098848045,0.0,0.0,0.12203035,0.12170568,0.055899903,0.0,0.025694888
0.0,0.23651956,0.0,0.0,0.025726026,0.1072057,0.17393146,0.0,0.0,0.0,0.0,0.15432303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3022942,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29692838,0.0,0.0,0.0,0.0,0.0,0.15984875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54322296
