0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
0.0,0.0,0.07585867,0.0,0.0,0.0,0.0,0.0,0.32057777,0.0,0.0,0.11274239,0.0,0.0,0.0,0.0,0.0776172,0.0,0.0,0.0,0.057798702,0.0,0.0,0.0,0.35540533
0.033942815,0.0,0.04369238,0.11409252,0.06888956,0.13395964,0.0069788545,0.0,0.029538931,0.0,0.0,0.0,0.068526514,0.0,0.0,0.0,0.08382615,0.0,0.0,0.0,0.1926396,0.0,0.13227116,0.05672649,0.034915384
0.028050782,0.08612436,0.0,0.07047543,0.059449192,0.09026725,0.079262346,0.018784119,0.02851035,0.025436508,0.0,0.022282846,0.070373766,0.0,0.035831597,0.0,0.03795669,0.0,0.0,0.0,0.103465445,0.05521608,0.07457893,0.057671275,0.05626308
0.0,0.050998166,0.0,0.0,0.13440512,0.24886231,0.13887109,0.0,0.0,0.0,0.0,0.0,0.0,0.18914646,0.0,0.0,0.0,0.0,0.19592835,0.0,0.013747706,0.0,0.028040847,0.0,0.0
0.0,0.19685917,0.0,0.21230812,0.0,0.25679412,0.08495957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021762528,0.0,0.1320404,0.0,0.09527601,0.0,0.0
0.0,0.118480414,0.0,0.120134085,0.09491899,0.0,0.19287853,0.10328355,0.0,0.0,0.0,0.0,0.017535033,0.0,0.0,0.0,0.0,0.0,0.0,0.024822079,0.13991396,0.10597345,0.082059905,0.0,0.0
0.0,0.0,0.07862275,0.0557102,0.0,0.29617265,0.0,0.14453845,0.0,0.0,0.0,0.007062288,0.103569314,0.0,0.0,0.0,0.043082528,0.0,0.0,0.044823363,0.0,0.1939346,0.0,0.0,0.03248385
0.0,0.0,0.0,0.0,0.0,0.2681191,0.2693374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23747425,0.0,0.0,0.22506927,0.0,0.0,0.0
0.031938355,0.049411688,0.059920743,0.05013174,0.056364916,0.051506225,0.039296452,0.0,0.0,0.01019634,0.0,0.06965822,0.0699706,0.040277418,0.035477664,0.0,0.1124945,0.0,0.0,0.08434126,0.036192812,0.041549075,0.03338102,0.07121383,0.05667717
0.058765937,0.0,0.084751844,0.0,0.059948076,0.0,0.0,0.0,0.13535288,0.0,0.0,0.0,0.0,0.0,0.25385478,0.082028836,0.0,0.0,0.0,0.054745223,0.0,0.0,0.0,0.16952434,0.10102807
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2677165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2471334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09891772,0.0,0.055654652,0.020485949,0.0,0.0,0.0,0.0,0.31009176
