0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
0.12175591,0.0,0.0,0.0,0.0,0.0,0.0,0.08907068,0.0,0.0,0.0,0.0,0.0,0.20143244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13538736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16022427,0.0,0.0,0.16507925,0.0,0.12705015
0.11243926,0.0,0.0,0.0,0.08451221,0.0,0.0,0.22671391,0.0,0.0,0.0,0.02796841,0.024979139,0.0,0.0,0.0,0.0,0.0,0.0,0.053418495,0.0,0.0,0.02068,0.104711786,0.0,0.0,0.0,0.0,0.05969995,0.055528585,0.0,0.0,0.07299172,0.0,0.15635654,0.0
0.0,0.0,0.10732489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22985888,0.0,0.0,0.10657655,0.079205774,0.1283148,0.0,0.0,0.0,0.0,0.0,0.14021501,0.0,0.12942304,0.0,0.0,0.0,0.07908107,0.0,0.0,0.0
0.0,0.5442066,0.0,0.0,0.0,0.0,0.0,0.17106451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28472888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2483304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04746424,0.0,0.0,0.15913017,0.0,0.0,0.0,0.0,0.06372359,0.0,0.0,0.15322874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.080837265,0.0,0.0,0.15001002,0.09727559,0.0
0.09503277,0.0,0.0,0.0,0.0,0.01728019,0.0,0.10814409,0.0,0.0,0.0,0.0,0.1659202,0.166315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21118855,0.0,0.0,0.03534606,0.016196288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1845769,0.0,0.0
0.02390172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21903093,0.06245465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23306113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15024982,0.0,0.31130174
0.05936948,0.0,0.0,0.046664935,0.013111007,0.021087188,0.02102883,0.07592212,0.094856694,0.0,0.025217464,0.0,0.2244448,0.010391573,0.0,0.0,0.0,0.0,0.027007412,0.0052828984,0.0,0.0,0.0,0.0,0.0,0.076177165,0.035575345,0.0,0.045426495,0.0,0.052175228,0.117362715,0.0,0.025553215,0.023345444,0.0
0.025318392,0.04543234,0.0,0.0,0.054786094,0.08624746,0.0,0.13626385,0.0,0.0,0.0,0.0,0.19634232,0.0,0.0,0.0,0.0,0.07264802,0.033950057,0.0,0.0,0.009312231,0.0,0.0,0.092665404,0.0,0.0,0.0,0.021069728,0.0,0.0,0.0,0.22596417,0.0,0.0,0.0
0.19851182,0.0,0.043146715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045984033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27916077,0.04010821,0.0,0.0,0.079568036,0.0,0.0,0.042635955,0.1846984,0.0,0.03680428,0.0,0.0,0.0,0.049381778,0.0,0.0,0.0
0.02764636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08723035,0.25292408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18566372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25717244,0.0,0.1893631,0.0,0.0
