0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
0.0,0.097571544,0.092701465,0.15444064,0.18352228,0.0,0.0,0.0,0.025720697,0.0,0.0,0.0,0.16149527,0.0,0.083823666,0.0,0.11242018,0.0,0.08830429,0.0,0.0,0.0
0.045637943,0.0,0.040403448,0.05788544,0.17896678,0.09468914,0.0,0.0,0.0,0.0,0.0,0.07759555,0.0535561,0.0,0.112567686,0.0,0.08848031,0.0,0.1693946,0.08082297,0.0,0.0
0.04665314,0.08913551,0.0,0.15149565,0.19329384,0.02323905,0.0,0.0,0.01637073,0.0,0.0,0.0,0.13531342,0.0,0.10263754,0.0,0.13406435,0.0,0.107796736,0.0,0.0,0.0
0.05778547,0.08701694,0.1072374,0.0,0.19822101,0.033681583,0.0,0.0,0.010197218,0.0,0.0,0.009982987,0.13242157,0.0,0.1057981,0.0,0.1413476,0.0,0.11631006,0.0,0.0,0.0
0.07532216,0.10447491,0.11612575,0.16010532,0.0,0.024545286,0.0,0.0,0.034223806,0.0,0.0061006723,0.0027202305,0.14682232,0.0,0.09931275,0.0,0.13117316,0.0,0.099073686,0.0,0.0,0.0
0.10040462,0.045762468,0.03579267,0.037046764,0.08155649,0.0,0.09125781,0.0,0.0,0.0,0.0,0.11642228,0.03652895,0.0,0.12754194,0.0,0.07959675,0.0,0.1523395,0.095749795,0.0,0.0
0.112562254,0.09806625,0.04057826,0.0698084,0.051128954,0.10824188,0.0,0.0,0.10284576,0.0,0.053641617,0.075699806,0.020412069,0.0,0.09508437,0.0,0.0456552,0.0,0.08190918,0.044365995,0.0,0.0
0.025186103,0.018405588,0.0,0.0,0.06116246,0.11923069,0.0,0.0,0.0,0.0,0.0,0.17218554,0.0,0.0,0.13860029,0.0,0.07826977,0.0,0.1900422,0.19691737,0.0,0.0
0.068055294,0.11410588,0.08353076,0.06805007,0.029621629,0.05344288,0.09387538,0.0,0.0,0.0,0.089685254,0.046424814,0.064657904,0.0,0.031734414,0.0,0.029695919,0.06511767,0.024906069,0.0,0.06872742,0.068368636
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.103949256,0.064056166,0.09437862,0.058843486,0.06685527,0.05409917,0.094768144,0.0,0.04309602,0.008087516,0.0,0.0,0.04641663,0.0,0.07971964,0.0,0.083577074,0.0023304042,0.089284256,0.0,0.0,0.1105384
0.0,0.0,0.0,0.0,0.04844526,0.22386606,0.0,0.14400563,0.0,0.0,0.0,0.0,0.0,0.0,0.116024345,0.0,0.06311937,0.0,0.1610421,0.24349716,0.0,0.0
0.065910794,0.088594116,0.103494756,0.14273891,0.18698542,0.04040844,0.0,0.0,0.014744509,0.0,0.0,0.01286813,0.0,0.0,0.10233568,0.0,0.1317639,0.0,0.108672604,0.0014827733,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.05279709,0.11298401,0.100608245,0.15674795,0.15588252,0.004040042,0.0,0.0,0.03876409,0.0,0.0051219896,0.0,0.17605948,0.0,0.0,0.0,0.110931836,0.0,0.08606263,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.067890055,0.09872496,0.113755904,0.15769985,0.17137189,0.020152709,0.0,0.0,0.029074622,0.0,0.0,0.0018481921,0.13562419,0.0,0.10052116,0.0,0.0,0.0,0.10333641,0.0,0.0,0.0
0.0,0.17649512,0.0,0.0,0.0,0.0,0.0,0.0,0.40259695,0.0,0.374225,0.0,0.005946003,0.040736906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.047135316,0.13287982,0.084676504,0.15096839,0.14365377,0.0,0.0,0.0,0.061344787,0.0,0.024627445,0.0,0.17853095,0.0,0.07828136,0.0,0.09790167,0.0,0.0,0.0,0.0,0.0
0.017913936,0.003995813,0.0,0.0053415564,0.055257663,0.18529762,0.0,0.14537114,0.0,0.0,0.0,0.2505052,0.0,0.0,0.11445718,0.0,0.06740904,0.0,0.15445085,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3649542,0.039955888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5950899
0.0,0.062466245,0.0,0.0,0.0,0.0,0.0,0.0,0.21105601,0.104984686,0.17617363,0.0,0.0,0.0,0.0,0.04087357,0.0,0.114157975,0.0,0.0,0.29028794,0.0
