0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
0.0,0.07102385,0.0,0.0,0.019952713,0.0,0.0,0.0,0.10858385,0.0,0.075705394,0.0,0.0,0.0,0.0,0.0,0.3269638,0.0,0.0,0.0,0.0,0.21521671,0.0,0.0,0.0,0.0,0.0,0.0,0.18255366
0.0,0.0,0.07544432,0.0,0.043109886,0.0,0.0,0.15586318,0.04530539,0.06718437,0.026307158,0.102910005,0.04445841,0.07930161,0.0414696,0.047541674,0.022071198,0.0,0.06168092,0.0,0.04066143,0.04019044,0.0,0.04317657,0.0,0.02640862,0.0,0.0,0.03691517
0.0,0.0,0.0,0.034046344,0.0,0.0,0.0,0.09551049,0.0,0.0,0.025814708,0.018523797,0.10768976,0.0,0.107541256,0.06554611,0.0,0.010322938,0.1155504,0.0,0.0,0.0,0.0,0.16955511,0.09588126,0.0,0.13292325,0.021094535,0.0
0.0,0.0,0.0,0.0,0.22843833,0.20503983,0.054062538,0.0,0.0,0.18659857,0.0,0.0,0.0,0.0,0.0,0.0,0.15120676,0.0,0.0,0.0,0.0,0.12624048,0.0,0.0,0.0,0.0,0.0,0.0,0.048413467
0.0,0.089044325,0.0,0.044202,0.0,0.16269979,0.038310874,0.0,0.0,0.14942394,0.03427976,0.0,0.0,0.0,0.0,0.0,0.11072887,0.0,0.0,0.0,0.0,0.11994954,0.0,0.0,0.037211336,0.120624684,0.0,0.0,0.09352485
0.0,0.0015727194,0.0,0.14228226,0.24164931,0.0,0.08166309,0.0,0.0,0.2084544,0.0,0.0,0.0,0.0,0.0,0.0,0.12574907,0.0,0.0,0.0,0.0,0.11423511,0.0,0.0,0.018653868,0.0,0.0,0.0,0.065740086
0.0,0.0,0.0,0.10409147,0.24449266,0.1795212,0.0,0.0,0.0,0.17058493,0.0,0.0,0.0,0.0,0.0,0.0,0.16723606,0.0,0.0,0.0,0.0,0.13407364,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.11027756,0.033612825,0.0,0.0,0.0,0.0,0.0,0.0,0.08719502,0.15347199,0.212857,0.0,0.024802137,0.03308469,0.0,0.0,0.039971292,0.14134958,0.10060359,0.0,0.0,0.0,0.06277436,0.0,0.0,0.0,0.0,0.0
0.0,0.07198393,0.0,0.0,0.28159064,0.0,0.0,0.0,0.0,0.4237543,0.06458122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.112393975,0.0,0.0,0.0,0.0,0.0,0.0,0.045695852
0.0,0.043160565,0.0,0.058765806,0.18081711,0.16023251,0.003765705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16871816,0.0,0.0,0.0,0.0,0.17879437,0.0,0.0,0.0,0.20393325,0.0,0.0,0.0018124982
0.0,0.10671008,0.0,0.0,0.16563214,0.0,0.0,0.0750508,0.08965077,0.22090353,0.0,0.02830143,0.0,0.0,0.0,0.0,0.05214137,0.0,0.0,0.0,0.0,0.07898236,0.0,0.0,0.0,0.06585981,0.0,0.0,0.116767794
0.0,0.0,0.0,0.09682351,0.07529691,0.019785915,0.0,0.10635625,0.0,0.0706827,0.05593073,0.0,0.0,0.0,0.0,0.0,0.16112362,0.0,0.0,0.0,0.0,0.16529706,0.0,0.0,0.0,0.24870333,0.0,0.0,0.0
0.0,0.0,0.26148617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022936543,0.122824624,0.0,0.0,0.0,0.10994824,0.1188534,0.021283505,0.0,0.0,0.0,0.11667782,0.0,0.22593495,0.0,5.466692e-05
0.0,0.0,0.032732356,0.0,0.0,0.0,0.0,0.011731254,0.016690062,0.0,0.0,0.0,0.13812385,0.0,0.14210244,0.06604209,0.0,0.0,0.077983595,0.03882637,0.107564025,0.0,0.0,0.35184127,0.0,0.0,0.009457127,0.0,0.0069055893
0.0,0.0545736,0.34234473,0.0,0.0,0.0,0.0,0.14734846,0.0,0.00027799237,0.041236404,0.0,0.0,0.10226801,0.0,0.0,0.0,0.0,0.08893173,0.06349801,0.0,0.0,0.0,0.15952104,0.0,0.0,0.0,0.0,0.0
0.006485385,0.052624475,0.25414464,0.0,0.0,0.0,0.0,0.0,0.048142843,0.0,0.008755038,0.0,0.0,0.11758219,0.0,0.0,0.0,0.0,0.16450438,0.08140817,0.09329695,0.0,0.0,0.12208748,0.0,0.0,0.0,0.0,0.050968397
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.04990488,0.0,0.07795416,0.03407546,0.04631825,0.044996824,0.039030623,0.0961593,0.0,0.030758584,0.039477333,0.046438124,0.019478308,0.05571919,0.0,0.0,0.0,0.0,0.033328857,0.0,0.05743139,0.0,0.0,0.068699576,0.07396422,0.0,0.058700223,0.026838753,0.10072601
0.0,0.14874995,0.0,0.0,0.15362065,0.13663158,0.0,0.0,0.0,0.13615696,0.0,0.0,0.0,0.0,0.0,0.0,0.11650347,0.0,0.0,0.0,0.0,0.099711455,0.0,0.0,0.03138819,0.0,0.0,0.0,0.17723773
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40720695,0.0,0.0,0.0,0.19988914,0.0,0.0,0.08113438,0.108959936,0.0,0.0,0.0,0.0,0.0,0.0,0.07161656,0.0,0.0,0.0,0.045922346,0.08527065,0.0
0.008987278,0.023677826,0.048208527,0.02926314,0.014067789,0.0,0.020379523,0.0,0.05386098,0.034598347,0.047790978,0.0,0.11498896,0.17942232,0.0,0.048374034,0.0,0.0,0.052140146,0.002966829,0.0,0.0,0.0,0.26076397,0.0,0.0,0.017042423,0.0,0.04346689
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9766352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023364807,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.031138469,0.04891237,0.03376939,0.06866916,0.044231873,0.059849497,0.066138126,0.037436187,0.07189793,0.06591059,0.05759063,0.007962449,0.0,0.09224711,0.0376344,0.017815419,0.021562988,0.009651176,0.0354041,0.0,0.10631385,0.0,0.0,0.0,0.020127948,0.0,0.020312732,0.0,0.045423668
0.0,0.0,0.17803876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.052365713,0.034622014,0.0,0.117037654,0.0,0.0,0.008879595,0.09218996,0.12339238,0.0,0.0,0.0,0.06811059,0.0,0.0,0.20817812,0.11718521,0.0
0.0,0.0,0.0,0.0,0.108919024,0.0,0.0,0.0,0.0,0.0,0.0,0.0032887838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8877922,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0014364005,0.0,0.13076892,0.06370902,0.034787264,0.037187055,0.056837928,0.007718872,0.0,0.048699137,0.0,0.0,0.13250832,0.07106898,0.0,0.0,0.0,0.0,0.033018343,0.0,0.07649039,0.0,0.0,0.114002846,0.12869185,0.0,0.0,0.0,0.06307469
0.0,0.0,0.15319213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1563436,0.0,0.009367297,0.0,0.10851659,0.0,0.1424067,0.07950173,0.0,0.024465876,0.0,0.0,0.11658484,0.024186328,0.0,0.1854349,0.0,0.0
0.016344925,0.052176926,0.06884355,0.0,0.035487756,0.02174534,0.0069057057,0.0,0.06487439,0.049800374,0.04019448,0.0,0.10516755,0.101749085,0.0,0.0,0.0,0.04369008,0.1146185,0.0,0.07559319,0.0,0.0,0.049869847,0.098380975,0.0,0.05455731,0.0,0.0
