0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.4812318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51876825,0.0,0.0,0.0,0.0,0.0
0.0,0.3037713,0.0,0.0,0.05508509,0.0,0.0,0.0,0.0,0.0,0.15030174,0.26691642,0.0,0.0,0.0,0.0,0.0,0.17790112,0.046024386,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.917499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08250098,0.0,0.0,0.0
0.0,0.0,0.10330615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16030365,0.54369086,0.0,0.0,0.0,0.0,0.0,0.19269933,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.055602435,0.090305716,0.0,0.0,0.0,0.29941207,0.0,0.0,0.0,0.00470133,0.0,0.29207006,0.0,0.0,0.04481879,0.122339025,0.0,0.0,0.0,0.09075063,0.0,0.0
0.0,0.0,0.10829839,0.0568687,0.0,0.0,0.07251326,0.0,0.0,0.0,0.0,0.032036837,0.05397209,0.0,0.0,0.21288627,0.0,0.10055944,0.0,0.0,0.18176922,0.0,0.0,0.18109576
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40261203,0.5943415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0030464667
0.0,0.0,0.0,0.04934386,0.0,0.0,0.057918034,0.039123666,0.0,0.0,0.14394483,0.28706798,0.0,0.0830337,0.063247636,0.0,0.005559022,0.0,0.0,0.0,0.0835646,0.091833666,0.0,0.095363
0.0,0.035831273,0.30719984,0.0,0.09709737,0.0,0.0,0.0,0.09877306,0.044199385,0.0,0.25913376,0.0,0.0,0.0,0.0,0.0,0.15776536,0.0,0.0,0.0,0.0,0.0,0.0
0.0071900347,0.065803334,0.1573479,0.0,0.16012724,0.0,0.0,0.0,0.0165644,0.05267752,0.053785086,0.0,0.0,0.04525263,0.0,0.0,0.009321386,0.23595904,0.0,0.018006293,0.03379448,0.04148664,0.06108461,0.041599516
0.0,0.0,0.0,0.2966563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45004603,0.0,0.0,0.25329766
0.0,0.0,0.0,0.067986414,0.0,0.0,0.08391456,0.0,0.0,0.0,0.089227155,0.0,0.0,0.0,0.0,0.02152626,0.04612873,0.0,0.0,0.0,0.0,0.6912169,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.03919824,0.0,0.0,0.0,0.14592879,0.0,0.0,0.3933345,0.0,0.0,0.15768677,0.0,0.0,0.0,0.0,0.0,0.07368139,0.0,0.054134488,0.021241654,0.11254352,0.0,0.0022506784,0.0
0.0,0.0,0.083039425,0.0,0.23127607,0.0,0.0,0.0,0.0,0.0,0.2348206,0.36565605,0.0,0.0,0.0,0.0,0.0,0.08520791,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.29605418,0.0,0.123962685,0.0,0.0,0.0,0.0,0.0,0.16259722,0.4173859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.4785592,0.52144074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.12910514,0.082440786,0.10358966,0.0,0.0,0.0,0.0,0.0,0.0,0.06612818,0.1480156,0.0,0.0,0.2793479,0.02537016,0.16600269,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.03709225,0.0,0.048037145,0.0,0.0,0.0,0.0,0.0,0.0,0.040025465,0.17951356,0.0,0.0,0.0,0.0,0.03633747,0.0,0.0,0.0,0.0,0.0,0.6589941
0.0,0.0,0.0,0.009905815,0.0,0.0,0.012934447,0.0,0.0,0.0,0.0,0.0,0.0,0.97715974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.08095897,0.046207767,0.11881888,0.03722175,0.0,0.0,0.0,0.0,0.0,0.0010716041,0.040989004,0.16492447,0.0,0.0,0.0,0.0,0.040058695,0.02203392,0.0,0.4477149,0.0,0.0,0.0
