0,1,2,3,4,5,6,7
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.3805217,0.08379258,0.046745323,0.38624644,0.10269399,0.0
0.0,0.3388477,0.0,0.0,0.0009091344,0.6602432,0.0,0.0
0.0,0.051390264,0.0,0.0,0.22247268,0.14639015,0.36486575,0.21488108
0.0,0.0,0.0,0.30320057,0.0,0.039360516,0.35259444,0.30484444
0.0,0.23683307,0.39616936,0.1668141,0.04244291,0.0,0.15426126,0.003479334
0.0,0.019105203,0.0,0.38250127,0.19679293,0.12589557,0.0,0.27570495
0.0,0.0,0.0,0.33873653,0.2619487,0.010382666,0.3889321,0.0
