0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15350701,0.0,0.0,0.0,0.2875644,0.0,0.0,0.22858393,0.0,0.0,0.33034477
0.0,0.0,0.0071175047,0.0,0.0,0.0,0.50526756,0.11535138,0.0,0.0,0.37226352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.027577195,0.0,0.24251388,0.31763545,0.0,0.03694248,0.03190908,0.0,0.0,0.0,0.0,0.0,0.0,0.16810273,0.0,0.0,0.0,0.17531916,0.0
0.0,0.0,0.07896,0.0,0.2323557,0.0,0.0,0.0,0.045007672,0.0,0.0,0.14081731,0.0,0.0,0.19701566,0.06719723,0.0,0.09541835,0.12736762,0.01586041
0.0,0.0,0.07448689,0.35134876,0.0,0.0,0.0,0.0,0.025086746,0.0,0.0,0.04773285,0.0,0.0,0.27986407,0.03910693,0.0,0.018155348,0.14734681,0.016871663
0.03423841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.123054266,0.0,0.0,0.0,0.006546891,0.0,0.0,0.027424816,0.0,0.73911303,0.06962246
0.0,0.4433205,0.036501262,0.0,0.0,0.0,0.0,0.10848912,0.0,0.0,0.41168913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.015980354,0.040390473,0.32940954,0.0,0.0,0.015736477,0.0,0.14056882,0.0,0.0,0.0,0.0,0.06333061,0.2609718,0.0,0.0,0.0,0.13361187,0.0
0.032486547,0.0023044194,0.03779353,0.036970448,0.024222488,0.11251111,0.013164598,0.03418493,0.0,0.0,0.0226345,0.048458967,0.0,0.12957422,0.0400139,0.31116343,0.045389805,0.0045616543,0.08612586,0.018439593
0.1002628,0.0,0.0,0.13412775,0.22072773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022607904,0.0,0.25247517,0.0,0.08254618,0.0,0.0,0.18725249
0.0,0.38925704,0.0,0.0,0.0,0.0,0.48813888,0.122604065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.106103845,0.063117616,0.3767877,0.3277294,0.0,0.059278537,0.06698283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.16423284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13551342,0.0,0.0,0.0,0.35979006,0.0,0.0,0.3404636,0.0,0.0,0.0
0.415064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.084585726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.124280564,0.0,0.0,0.37606966
0.0,0.06839521,0.17838359,0.15889858,0.112690665,0.0,0.062515415,0.12019684,0.07847163,0.0,0.0,0.0,0.0,0.0,0.0,0.08514921,0.0,0.08642317,0.048875738,0.0
0.020139122,0.0,0.0,0.07743421,0.02783556,0.1352048,0.0,0.0,0.44973648,0.0,0.0,0.027697884,0.0,0.08930242,0.06254801,0.0,0.027939746,0.0,0.037968572,0.044193216
0.15944019,0.0,0.0,0.026426086,0.0,0.0,0.0,0.0,0.06571917,0.069099456,0.0,0.0,0.09698323,0.20912437,0.11092281,0.02404479,0.0,0.0,0.07237438,0.16586554
0.0,0.0,0.002998606,0.39895347,0.32668033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27136764,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.022770766,0.26148686,0.3338118,0.0,0.0,0.0,0.0,0.21215363,0.0,0.0,0.0,0.0,0.1074331,0.0,0.01523428,0.0,0.0,0.047109555
0.2865771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039469726,0.12072094,0.0,0.0,0.0,0.38549754,0.018644458,0.0,0.14909016,0.0,0.0,0.0
