0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31597114,0.0,0.0,0.11942943,0.0,0.0,0.0,0.15113807,0.25780964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15565164
0.0,0.0,0.092077024,0.16043498,0.15150896,0.17964147,0.04360118,0.03992733,0.0,0.0,0.0,0.0,0.05701031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12572354,0.013159683,0.13691546,0.0,0.0
0.032916255,0.12738544,0.0,0.09999643,0.11723259,0.08250651,0.06800725,0.041262496,0.02130303,0.0,0.0,0.025263269,0.040815204,0.0,0.018797833,0.017431173,0.01810243,0.020159854,0.0,0.0,0.091907084,0.073067546,0.08395203,0.0,0.019893516
0.0,0.17943248,0.0,0.0,0.022821782,0.29093707,0.0,0.16714673,0.0,0.0,0.0,0.0,0.0,0.102171354,0.0,0.0,0.0,0.0,0.0,0.0,0.0071652643,0.08686844,0.1434568,0.0,0.0
0.0,0.24918969,0.09257576,0.13587533,0.0,0.20114453,0.0,0.039818514,0.0,0.0,0.0,0.0,0.051606912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10343458,0.009483656,0.11687097,0.0,0.0
0.0,0.14105332,0.040105134,0.06347527,0.07158249,0.0,0.2098101,0.1630897,0.0,0.0,0.0,0.0,0.024083368,0.0,0.0,0.0,0.0,0.0,0.06946459,0.0,0.04197261,0.08831446,0.08704896,0.0,0.0
0.025566043,0.060801312,0.12840112,0.0,0.0,0.22297959,0.0,0.16527577,0.0,0.0,0.0,0.0,0.123182714,0.0,0.0,0.0,0.015306622,0.0,0.054274235,0.0,0.0,0.16684638,0.0,0.0,0.03736616
0.0,0.0,0.0,0.0,0.0,0.17737596,0.31804404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37394372,0.0,0.0,0.13063629,0.0,0.0,0.0
0.050428756,0.0,0.10334514,0.0,0.0,0.083816744,0.0,0.0,0.0,0.0,0.0,0.15337595,0.03439562,0.0,0.008171792,0.0,0.15979166,0.0,0.0,0.18205656,0.06828594,0.101282254,0.0,0.0,0.05504952
0.0,0.0,0.033604626,0.0,0.0,0.0,0.0,0.0,0.17479362,0.0,0.0,0.0,0.0,0.111325964,0.0,0.68027574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.16944459,0.0,0.06515641,0.0,0.0,0.027388249,0.0,0.03177488,0.17895825,0.0,0.0,0.0,0.0075422823,0.06587796,0.0,0.0,0.15883829,0.0,0.0,0.08046298,0.0,0.018918283,0.0,0.0,0.19563782
