0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
0.0,0.0,0.0,0.0,0.036507744,0.042145822,0.0,0.0,0.0,0.042102247,0.07777147,0.16360281,0.018011253,0.0,0.046632037,0.0,0.08815244,0.0,0.05237527,0.0,0.0,0.07598324,0.35671565
0.024056386,0.0,0.040712487,0.076310426,0.17738172,0.0,0.07113353,0.0,0.0,0.05884107,0.09393984,0.0,0.02044925,0.0,0.0063210432,0.0,0.092531264,0.0,0.05421101,0.08161337,0.0027250133,0.14592363,0.053849936
0.0,0.0,0.0,0.0,0.04086502,0.0,0.0,0.0,0.0,0.059265014,0.0,0.093039714,0.17782448,0.0,0.1003448,0.0,0.051969964,0.0,0.0,0.0,0.3195992,0.05797128,0.09912044
0.0,0.100646615,0.09513485,0.0,0.22064644,0.0,0.07288129,0.0,0.0,0.047636684,0.061631564,0.0,0.0,0.0,0.044824097,0.0,0.07431808,0.0,0.027378803,0.057124235,0.0,0.11709777,0.08067957
0.0,0.092418134,0.0,0.21775404,0.0,0.0,0.15635243,0.0,0.0,0.0,0.01738051,0.0,0.0,0.100157216,0.0,0.0,0.016478015,0.0,0.07483666,0.19369178,0.0,0.1309312,0.0
0.0,0.0,0.0,0.13140859,0.0,0.0,0.2513057,0.20610371,0.0,0.0,0.044969775,0.04727835,0.0,0.0,0.0,0.0,0.012571659,0.18225724,0.12037758,0.0,0.0,0.0,0.0037274717
0.06626619,0.042456295,0.05984052,0.025415733,0.16130868,0.0,0.0,0.060806025,0.0,0.072708346,0.08893987,0.016254455,0.052482788,0.0,0.0,0.0,0.101132385,0.0,0.0,0.02961359,0.014919395,0.14083648,0.06701933
0.083703384,0.0,0.13083865,0.0,0.0,0.0,0.14288051,0.0,0.0,0.026198115,0.07745566,0.018293092,0.0987992,0.0,0.12521233,0.0,0.13479812,0.0,0.007528796,0.0,0.066099696,0.0008712311,0.08732126
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,0.10004896,0.0,0.10850639,0.009896846,0.06575206,0.103076905,0.0,0.092064716,0.0,0.0,0.0,0.0,0.14465837,0.06238531,0.08611161,0.03648068,0.0,0.0,0.062605344,0.0,0.12841277,0.0
0.0038698867,0.034800384,0.0,0.007341648,0.034602668,0.012912317,0.04168349,0.040642247,0.023541352,0.035297323,0.0,0.12712435,0.009923502,0.0,0.048223253,0.0,0.15255417,0.0,0.16067354,0.059227344,0.008705214,0.13391486,0.064962536
0.08137338,0.0,0.07199456,0.0,0.0,0.0133529715,0.008462116,0.02926148,0.02501489,0.0058756243,0.15468557,0.0,0.03111509,0.0,0.08291886,0.0,0.19750448,0.0,0.1336221,0.0,0.0,0.017017275,0.14780173
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.1711649,0.0,0.20965135,0.17593586,0.0,0.2371774,0.0,0.0,0.039538376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09557417,0.024177216,0.046780672,0.0,0.0,0.0
0.16966891,0.0,0.1589467,0.0,0.0,0.0,0.0,0.0,0.0,0.09085536,0.025693512,0.0,0.1458117,0.0,0.0,0.0,0.14871265,0.0,0.0,0.0,0.0,0.09302079,0.16729036
0.0,0.057181444,0.0,0.049327083,0.0,0.0,0.17236567,0.027161626,0.0,0.0,0.16776487,0.0,0.0,0.0,0.46592543,0.0,0.0,0.052069474,0.008204403,0.0,0.0,0.0,0.0
0.0,0.02712537,0.0,0.02309323,0.027334327,0.025240313,0.051488567,0.056983177,0.026000557,0.012382461,0.14049195,0.13344522,0.0,0.01228886,0.04601435,0.0,0.0,0.0,0.16032584,0.07910917,0.0018837777,0.118701145,0.05809166
0.0,0.0,0.0,0.049876012,0.0,0.0,0.09711939,0.0,0.83859307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014411557,0.0,0.0,0.0,0.0
0.028904013,0.030176438,0.0,0.011653765,0.06044818,0.0,0.032643452,0.032048576,0.0,0.03457359,0.16465102,0.093174405,0.027195958,0.0,0.0038894692,0.0,0.16049181,0.0,0.0,0.039028008,0.061048113,0.13477024,0.08530304
0.0,0.09161073,0.0,0.14265078,0.15402094,0.0,0.109297805,0.018906947,0.0,0.020795686,0.051496923,0.0,0.0,0.028077979,0.0063811117,0.0,0.05729812,0.0,0.12522478,0.0,0.0,0.1642328,0.030005436
0.13857783,0.0,0.4803389,0.0,0.0,0.0,0.028006835,0.0,0.0,0.0,0.0,0.0,0.2099574,0.0,0.0,0.0,0.084855296,0.0,0.05826371,0.0,0.0,0.0,0.0
0.0,0.069441095,0.0,0.17445391,0.085221946,0.0,0.1415159,0.0,0.06643831,0.0,0.0351309,0.0,0.0,0.0934534,0.0,0.071234845,0.028781336,0.0,0.07788573,0.15644263,0.0,0.0,0.0
0.25230908,0.0,0.08705319,0.0,0.0,0.0,0.0,0.0,0.0,0.064629994,0.060293585,0.098135345,0.064737365,0.0,0.15448166,0.0,0.099599436,0.0,0.025297709,0.0,0.0,0.09346269,0.0
