0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14080921,0.0,0.0,0.28540787,0.0,0.0,0.18941581,0.0,0.22508763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15927945
0.0,0.0,0.0,0.0,0.0,0.12288698,0.0,0.0,0.0,0.22937831,0.03526063,0.08891295,0.18923424,0.0,0.05969572,0.0,0.13123077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10607316,0.023857633,0.0012490174,0.012220598,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36157855,0.0,0.6384214,0.0,0.0
0.006762671,0.0,0.0,0.0,0.0,0.108596146,0.2001287,0.15274759,0.0,0.0,0.1101551,0.0,0.0050053885,0.0,0.09505453,0.0,0.0,0.0,0.05591417,0.0,0.042575464,0.027308054,0.05985565,0.03095165,0.0,0.0,0.03492762,0.0,0.0,0.0,0.0,0.07001721
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09406554,0.12366716,0.0,0.21012591,0.0,0.46985474,0.0,0.0,0.0,0.0,0.0,0.0,0.10228669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.036114085,0.0,0.0,0.25743604,0.0,0.0,0.0,0.024318434,0.074591056,0.0,0.0,0.0,0.0,0.0,0.0,0.24018885,0.0,0.0,0.10466833,0.0,0.107783325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15489985
0.0,0.0,0.0,0.15442832,0.0,0.19729827,0.0,0.056897998,0.0,0.0,0.0,0.07770699,0.0998873,0.017047161,0.1739267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.093347795,0.0,0.0,0.0,0.09670363,0.0,0.0,0.0,0.032755863,0.0
0.0,0.0,0.0,0.040822573,0.0,0.057373855,0.40309232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20532139,0.0,0.24299519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05039468
0.0,0.07392363,0.0,0.0,0.03877634,0.022962233,0.0,0.030067071,0.0,0.0,0.038366422,0.048948616,0.04316985,0.0,0.046187066,0.0,0.0,0.0,0.10854723,0.0,0.058572132,0.0753196,0.035345383,0.052045938,0.0,0.09554323,0.030248594,0.0,0.06036544,0.0,0.0,0.14161117
0.1172451,0.0,0.0,0.0,0.0,0.06335003,0.0,0.0,0.0,0.0,0.12033233,0.06065952,0.0,0.0,0.0,0.08350156,0.0,0.0,0.12375996,0.0,0.0,0.16109656,0.0,0.14725648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.122798465
0.0,0.0,0.0,0.028410364,0.0,0.11111771,0.225374,0.2642764,0.0,0.098066255,0.0,0.1156427,0.0,0.0,0.046895552,0.0,0.0,0.0,0.0,0.0,0.0,0.041280527,0.0,0.06893656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.010459775,0.027360167,0.0,0.0,0.0,0.14475715,0.0,0.0,0.0,0.060362842,0.15936355,0.0,0.018602025,0.0,0.0997806,0.0,0.042131644,0.0,0.048666403,0.0,0.047611065,0.03765989,0.05585523,0.039386015,0.0,0.0,0.027785158,0.0,0.058890857,0.0,0.0,0.12132771
0.0,0.062460363,0.011188385,0.032932192,0.05456617,0.055983298,0.0,0.05127269,0.0,0.0,0.05150293,0.05619252,0.0,0.049331807,0.0,0.0,0.12197774,0.0062605995,0.0,0.057547107,0.0,0.0,0.021735089,0.0,0.052883554,0.0,0.18452741,0.012024201,0.09168089,0.0,0.025933212,0.0
0.2753476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29825032,0.0,0.0,0.081775926,0.0,0.0,0.13505685,0.0,0.14733213,0.0,0.0,0.0,0.0,0.0,0.0,0.062237207,0.0
0.0,0.05556563,0.0096793035,0.067215696,0.08432963,0.063257076,0.016606053,0.027557136,0.0,0.032084025,0.013817481,0.064581454,0.003113417,0.041824177,0.0,0.0,0.05227173,0.05682776,0.0,0.0,0.035992462,0.0,0.0830886,0.0,0.030999737,0.017314225,0.06758008,0.019901533,0.074570745,0.008607415,0.039560027,0.033654597
0.67191225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1362258,0.0,0.19186191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4802094,0.0,0.5197906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0720551,0.0,0.0,0.0,0.13621005,0.0,0.07241198,0.29124746,0.0,0.08462596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07513128,0.0,0.0,0.0,0.12105301,0.10406867,0.0431965,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.16318595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15202044,0.0,0.0,0.0,0.0,0.0,0.33977252,0.0,0.2975851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047435995
0.087125614,0.14040537,0.0,0.0,0.010867846,0.0,0.0,0.0,0.05286315,0.0,0.066094585,0.0,0.0,0.159082,0.0,0.0989864,0.0,0.0,0.08036387,0.0,0.0,0.052855887,0.0,0.04562567,0.0,0.0,0.12762472,0.0,0.047921833,0.0,0.0,0.030183017
0.036780372,0.0,0.0,0.039991967,0.0,0.012954065,0.2631348,0.0,0.0,0.0,0.10149848,0.04324187,0.0,0.0,0.014430006,0.0,0.0,0.0,0.16948545,0.0,0.0,0.08741298,0.0,0.07810472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15296526
0.35136336,0.0,0.0,0.0,0.0,0.0,0.03308844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27259874,0.0,0.0,0.052039977,0.0,0.0,0.0,0.0,0.2909095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.004062502,0.0,0.0,0.09889691,0.015900562,0.09564187,0.09845035,0.0939724,0.0,0.0,0.0,0.17652439,0.0,0.0,0.10601785,0.0,0.0,0.0,0.081534356,0.0,0.031012055,0.026506547,0.0,0.0,0.0,0.0,0.0074426485,0.0,0.024604367,0.0,0.02249209,0.11694111
0.21579258,0.0,0.0,0.0,0.0,0.0,0.05646519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24726062,0.0,0.0,0.0,0.0,0.0,0.4804816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1793464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34541988,0.0,0.0,0.0,0.09616744,0.0,0.0,0.3070505,0.0,0.0,0.0,0.0,0.0,0.027464842,0.0,0.044550873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.068674795,0.0076518753,0.0,0.0,0.030243717,0.015199699,0.0,0.0,0.0,0.038998097,0.0,0.13047713,0.0,0.017562822,0.0,0.025798067,0.059798308,0.03963761,0.16877319,0.04509478,0.025702817,0.01655517,0.0,0.112840146,0.0,0.10143339,0.0124772405,0.03200013,0.0,0.029421888,0.021659175
0.0,0.0,0.0,0.119085975,0.063608505,0.13134637,0.037438203,0.050651286,0.0,0.053028774,0.0,0.1627892,0.0,0.0,0.16344711,0.0,0.0,0.0,0.012834927,0.0,0.0063444516,0.0,0.12064885,0.0,0.0,0.0,0.0,0.0,0.05173893,0.0,0.0,0.027037475
0.0,0.0,0.5130612,0.0,0.0,0.0,0.0,0.0,0.0,0.018433994,0.0,0.0,0.06271492,0.0,0.0,0.0,0.0077504045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39803943,0.0,0.0
0.11401213,0.07977773,0.0,0.0,0.0,0.033130314,0.0,0.0,0.11312073,0.064611934,0.08463036,0.016541587,0.06877687,0.0,0.018952359,0.05919803,0.0,0.071198575,0.059400834,0.0,0.0031269258,0.0669864,0.014898094,0.049208745,0.0,0.0,0.048873052,0.0,0.0,0.0,0.0,0.033555266
0.0,0.0,0.63859504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36140493,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41047442,0.0,0.0,0.0,0.0,0.0,0.29803485,0.0,0.29149073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.021593202,0.0,0.0,0.15788625,0.08706907,0.089450695,0.06577657,0.0711985,0.0,0.02945493,0.0,0.12961802,0.0,0.0,0.09977517,0.0,0.0,0.0,0.0,0.0,0.08237821,0.0,0.08042407,0.0,0.0,0.0,0.015108728,0.0,0.013566757,0.0046052234,0.052094616,0.0
