0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.016235938,0.0,0.0,0.21021467,0.0578901,0.16472852,0.2179036,0.0,0.0,0.0,0.0,0.0,0.0,0.029293627,0.0,0.0,0.08539687,0.0077115097,0.0,0.21062511,0.0,0.0
0.031046016,0.0,0.0,0.1392297,0.09529121,0.08051511,0.0,0.07043653,0.0,0.0327747,0.050772935,0.019155435,0.0,0.0,0.078483224,0.0,0.12279333,0.07177985,0.04266244,0.009615654,0.017492386,0.0,0.0,0.028686987,0.10926447
0.014740493,0.02902555,0.024874749,0.0,0.09966524,0.09381671,0.0,0.09023207,0.0,0.0,0.062927134,0.04880705,0.0,0.0327994,0.091444924,0.0,0.099725455,0.06645844,0.04065723,0.0,0.06264834,0.0,0.03655487,0.0,0.10562229
0.05029492,0.0,0.0124770785,0.15691537,0.0,0.08400413,0.0,0.07759813,0.0,0.0,0.02707655,0.024544466,0.0,0.010873449,0.063089624,0.0,0.12515052,0.09117948,0.031588208,0.04242513,0.04339299,0.0,0.0,0.0,0.15938996
0.104598284,0.0,0.0,0.21576628,0.00801432,0.0,0.0,0.011068896,0.0,0.0,0.0,0.0,0.0,0.0,0.11779253,0.0,0.10437241,0.19999549,0.0,0.0,0.0,0.0,0.0,0.0,0.23839186
0.016945958,0.23138604,0.0,0.0,0.0,0.0,0.0,0.0,0.23291479,0.0,0.0,0.078246035,0.0,0.009993349,0.0,0.0,0.024498774,0.0,0.08096943,0.0,0.088359565,0.0,0.236686,0.0,0.0
0.123095885,0.0,0.0,0.2287368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07671576,0.0,0.07749138,0.22294612,0.0,0.0,0.0,0.0,0.0,0.0,0.27101403
0.004005093,0.15525942,0.0,0.058036387,0.0,0.0,0.14761676,0.06555019,0.0,0.15697668,0.0,0.037048887,0.0,0.018696714,0.0,0.0,0.012827741,0.0,0.067163244,0.05336192,0.06264139,0.0,0.14420894,0.016606634,0.0
0.0,0.25792724,0.1937046,0.0,0.0,0.0017512813,0.0,0.022882508,0.19976027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13270667,0.0,0.0,0.19126745,0.0,0.0
0.13431579,0.0,0.0,0.060060404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16771361,0.0,0.0,0.36291447,0.0,0.0,0.0,0.0,0.0,0.0,0.2749957
