0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
0.0,0.05369053,0.04859146,0.022163428,0.035553,0.13134177,0.0,0.0,0.09614283,0.0,0.0,0.07623717,0.07338353,0.0,0.05554124,0.0,0.12916374,0.061288152,0.21690315,0.0,0.0,0.0,0.0
0.15814304,0.0,0.025732325,0.014801965,0.017403984,0.114705205,0.0,0.0,0.11512995,0.0,0.0,0.07893773,0.04679082,0.0,0.022123829,0.0,0.10628615,0.09420101,0.205744,0.0,0.0,0.0,0.0
0.17346703,0.023215001,0.0,0.012638577,0.022906393,0.13056698,0.0,0.0,0.10621858,0.0,0.0,0.0829812,0.045639616,0.0,0.02648739,0.0,0.09774724,0.07619293,0.2019391,0.0,0.0,0.0,0.0
0.1926335,0.07668602,0.04732294,0.0,0.045728963,0.14111689,0.0,0.0,0.04510961,0.0,0.0,0.06040208,0.062859915,0.0,0.03962132,0.0,0.08539834,0.004416236,0.19870415,0.0,0.0,0.0,0.0
0.13566557,0.0077931834,0.020576952,0.011560656,0.0,0.117115304,0.0,0.0,0.13465129,0.0,0.0,0.08467864,0.04006932,0.0,0.013129421,0.0,0.09318471,0.12109943,0.22047554,0.0,0.0,0.0,0.0
0.0492175,0.07783276,0.08953537,0.00017738958,0.08671033,0.0,0.0,0.11237043,0.013692499,0.0,0.0,0.04946938,0.08446306,0.0,0.023477696,0.059527863,0.041140996,0.0,0.059313,0.06627602,0.077795744,0.061868157,0.0471318
0.0,0.0,0.0,0.0,0.0,0.14436498,0.0,0.0,0.35114703,0.0,0.18861714,0.0,0.0,0.0,0.0,0.0,0.0,0.3158708,0.0,0.0,0.0,0.0,0.0
0.07980573,0.101587616,0.10193353,0.031184847,0.09011989,0.07856209,0.0,0.0,0.0005990741,0.0,0.0,0.073656976,0.059179306,0.02160367,0.055786394,0.0,0.053371496,0.0,0.07784418,0.045589622,0.04554432,0.05343474,0.030196628
0.039319515,0.008617809,0.01897512,0.08115073,0.022391861,0.09023983,0.04086603,0.09305484,0.0,0.0,0.041446675,0.12774785,0.06626732,0.0,0.080157444,0.054341022,0.08057316,0.087298855,0.046685804,0.0,0.0,0.02086618,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.018335652,0.0,0.012355211,0.0,0.23038283,0.0,0.11154949,0.0,0.0,0.0,0.012923344,0.010217791,0.0,0.0,0.006767248,0.050429203,0.0,0.29870504,0.08360516,0.055263095,0.10946591
0.10432254,0.102400005,0.08483353,0.0,0.09662648,0.074578226,0.0,0.088430084,0.013734941,0.0,0.0,0.0,0.09358133,0.0,0.013517565,0.039437197,0.028598506,0.0,0.064082414,0.061887432,0.07372231,0.060247492,0.0
0.19030361,0.019649118,0.0272233,0.0030774234,0.018807774,0.12907498,0.0,0.0,0.11633652,0.0,0.0,0.07148723,0.0,0.0,0.020653844,0.0,0.09647346,0.07798382,0.22892888,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.19221857,0.060086828,0.048408452,0.010782889,0.03817344,0.12565155,0.0,0.0,0.066698276,0.0,0.0,0.061772466,0.0632784,0.0,0.0,0.0,0.100146815,0.024109261,0.20867303,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.16412428,0.09829742,0.063721314,0.011986575,0.06811918,0.121258974,0.0,0.04332841,0.030812979,0.0,0.0,0.046923183,0.09841319,0.0,0.06520608,0.029067462,0.0,0.0,0.15874095,0.0,0.0,0.0,0.0
0.04420208,0.0,0.0,0.085846946,0.0,0.102471456,0.0,0.0,0.32308206,0.0,0.0,0.16557826,0.0,0.0,0.06798338,0.0,0.085269466,0.0,0.1255663,0.0,0.0,0.0,0.0
0.16051161,0.10144865,0.07555624,0.027220974,0.07200906,0.116181694,0.0,0.024394743,0.033982556,0.0,0.0,0.064177305,0.113121785,0.0,0.067877494,0.009620685,0.1002786,0.006093578,0.0,0.0,0.017085666,0.010439363,0.0
0.0,0.0,0.041505557,0.0,0.053953674,0.0,0.0,0.0,0.0,0.0,0.13407621,0.0,0.0,0.028576983,0.0,0.0,0.0,0.0,0.0,0.0,0.23035598,0.21096744,0.30056402
0.010797369,0.03128565,0.10196108,0.013143881,0.12315102,0.0,0.0,0.05531624,0.0,0.0,0.0,0.01627198,0.011228404,0.064376436,0.006696042,0.0,0.0,0.0,0.017371822,0.1565362,0.0,0.20466653,0.18719727
0.04145292,0.06347755,0.07063583,0.07819585,0.06731748,0.043106362,0.0,0.06613042,0.045269847,0.0,0.0,0.07114515,0.05708715,0.012713388,0.06304563,0.0,0.038999382,0.0,0.046092674,0.06502214,0.10566906,0.0,0.064639196
0.0,0.0,0.045733444,0.0,0.06887566,0.0,0.0,0.02190759,0.0,0.0,0.046343997,0.0,0.0,0.0432091,0.0,0.0,0.0,0.0,0.0,0.2985962,0.2850201,0.1903139,0.0
