0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
0.0,0.05873871,0.23169222,0.12860787,0.034510277,0.13347761,0.0,0.027525077,0.056965183,0.0,0.0,0.18143947,0.0,0.0,0.05254173,0.0,0.094501846,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.08667253,0.0,0.16553776,0.087918386,0.28161925,0.0,0.0,0.0,0.22028437,0.0,0.0,0.00057601347,0.0,0.0,0.0,0.0,0.15739167
0.14054652,0.104358114,0.0,0.08024658,0.0,0.09401433,0.0,0.078879066,0.0579029,0.043585964,0.0,0.14017537,0.0,0.057815857,0.0057767993,0.0,0.11007803,0.0,0.044943757,0.0,0.0,0.04167661
0.27757493,0.0,0.50472915,0.0,0.07132237,0.14637351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.06789352,0.0,0.07531546,0.08306979,0.0,0.0,0.0,0.61732024,0.0,0.0,0.0,0.0,0.0,0.0,0.0720498,0.0,0.0,0.0,0.011086407,0.073264785,0.0,0.0
0.15620813,0.0,0.22748947,0.17251292,0.10733369,0.0,0.0,0.0,0.0,0.0,0.0,0.1223069,0.0,0.0,0.13109632,0.0,0.033573136,0.0,0.0,0.049479477,0.0,0.0
0.10309052,0.14677063,0.11464238,0.12142849,0.13404766,0.0,0.0,0.10274581,0.1998686,0.03999963,0.0,0.0,0.0,0.0,0.0,0.0007427875,0.0,0.0,0.015947636,0.0,0.0,0.02071583
0.0,0.12630877,0.0,0.0,0.0,0.08663073,0.0,0.0,0.09456376,0.17679977,0.058495782,0.0,0.0,0.12493069,0.0,0.06819284,0.011549055,0.076067515,0.06064269,0.005223803,0.0,0.110594675
0.073125094,0.16950239,0.040271603,0.013883356,0.0065537724,0.05806943,0.041297242,0.122503124,0.0,0.10630906,0.0,0.034194887,0.0,0.069688104,0.042672787,0.02739368,0.03798112,0.0,0.025318597,0.018496409,0.04558091,0.067158386
0.092072174,0.2103202,0.08476504,0.0,0.0,0.01078854,0.052536413,0.116148986,0.11473536,0.0,0.0,0.08609596,0.0,0.054909013,0.045963272,0.0027268243,0.029133921,0.0,0.0,0.0,0.06712783,0.032676402
0.0,0.0,0.0,0.0,0.0,0.1046791,0.0,0.12832297,0.065846756,0.3077779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39337325
0.27649564,0.04857522,0.35240006,0.09864703,0.08707699,0.04751934,0.0,0.04715721,0.0025029455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039625574,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.07676276,0.0,0.0,0.0,0.1616162,0.0,0.10537483,0.06001452,0.20716746,0.061481576,0.016661601,0.022757525,0.0,0.0,0.0,0.035317197,0.0,0.0,0.0,0.0,0.25284627
0.0,0.026832854,0.026202101,0.036375362,0.03733416,0.16121058,0.0,0.061746683,0.13476636,0.0,0.0,0.0,0.0,0.1374911,0.0,0.0,0.27365217,0.0,0.014062504,0.0,0.0,0.0903262
0.0,0.037200723,0.0,0.0,0.0,0.0,0.0,0.3070569,0.011614867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28684315,0.29018712,0.06709716,0.0,0.0
0.15042424,0.090442814,0.13782342,0.025450956,0.0016069437,0.14604448,0.0,0.06165062,0.082553886,0.039032612,0.0,0.09646188,0.0,0.042747643,0.062859096,0.0,0.0,0.0,0.014842725,0.018274857,0.0,0.029783892
0.0,0.016874546,0.0,0.0,0.0,0.0,0.0,0.29855427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3389665,0.0,0.0,0.28358632,0.06201838,0.0,0.0
0.0,0.027838266,0.0,0.0,0.0,0.0,0.0,0.23980193,0.009432683,0.0,0.0,0.0,0.0,0.0,0.0,0.30396196,0.0,0.28930545,0.0,0.12965967,0.0,0.0
0.07108518,0.0,0.07347198,0.07930741,0.077243276,0.0,0.0,0.12156107,0.0,0.0,0.0,0.0,0.0,0.0,0.075184554,0.15214455,0.0,0.1621707,0.18783127,0.0,0.0,0.0
0.047226205,0.17085333,0.05232349,0.05359724,0.051817827,0.0,0.0,0.14427505,0.20129155,0.083087705,0.0,0.0,0.0,0.04820832,0.0,0.044047166,0.0,0.0,0.038109787,0.0,0.0,0.06516227
0.051653672,0.124977835,0.049704786,0.0,0.0,0.0656699,0.029401004,0.09100975,0.12146475,0.11312956,0.035237532,0.029150479,0.0,0.16249487,0.028356839,0.0,0.05516712,0.0,0.0,0.0,0.042581942,0.0
