0,1,2,3,4,5,6,7
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.35838908,0.16483815,0.0,0.3655088,0.11126396,0.0
0.0,0.31233552,0.0,0.0,0.0,0.654562,0.033102527,0.0
0.0,0.013411731,0.03251953,0.0,0.1745406,0.15810454,0.4301564,0.19126716
0.0,0.0,0.0,0.36756805,0.0,0.0046322825,0.32821453,0.2995852
0.0,0.25118968,0.3937852,0.18117084,0.02210567,0.0,0.15174864,0.0
0.0,0.007528949,0.049893104,0.33824298,0.17944777,0.16123246,0.0,0.26365477
0.0,0.0,0.0,0.2888299,0.24045447,0.0,0.47071564,0.0
