0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026286192,0.0,0.0,0.0,0.0,0.0,0.0,0.08635571,0.0,0.0,0.0,0.8873581
0.0,0.0,0.018609459,0.08842357,0.12592222,0.18220586,0.0,0.03667453,0.09384157,0.0,0.009572245,0.08598917,0.012444923,0.0,0.11428276,0.09075384,0.09943388,0.0,0.041845944,0.0
0.0,0.037925802,0.0,0.0,0.0,0.15913977,0.15072078,0.0,0.016247058,0.29053253,0.0,0.0,0.09874188,0.14968395,0.09700817,0.0,0.0,0.0,0.0,0.0
0.0,0.12819427,0.0150900865,0.0,0.15518697,0.19545154,0.0,0.0,0.054973003,0.0,0.0013016724,0.06572039,0.047475055,0.0,0.022675784,0.0,0.17849837,0.0,0.13543281,0.0
0.0,0.1983806,0.0,0.1394964,0.0,0.22804736,0.0,0.0,0.082748085,0.0,0.028912557,0.05696136,0.02298755,0.005581036,0.12702614,0.0,0.07216224,0.0,0.03769667,0.0
0.023125565,0.11746762,0.03815219,0.07169894,0.11432668,0.0,0.100303754,0.022353945,0.046531178,0.060804635,0.0103855925,0.04543566,0.0446895,0.007984407,0.0556799,0.044512436,0.05957047,0.0657713,0.027237361,0.04396879
0.0,0.0,0.08340598,0.0,0.0,0.24256621,0.0,0.0,0.07083498,0.10351565,0.0,0.0,0.16619052,0.02922905,0.056755427,0.0,0.0,0.18811385,0.0,0.059388362
0.059154555,0.083707616,0.0,0.0,0.06171611,0.05788468,0.0,0.0,0.063392006,0.0,0.058316376,0.19704467,0.09245253,0.0,0.1145371,0.062686704,0.08713699,0.0,0.0,0.061970666
0.029899841,0.0940417,0.014511859,0.0,0.05666083,0.09859066,0.017306075,0.02619735,0.0,0.0,0.0,0.0680307,0.0,0.0,0.29405737,0.25746876,0.0,0.0,0.0,0.043234836
0.0,0.0,0.22491708,0.0,0.0,0.18723045,0.17379127,0.0,0.009418485,0.0,0.0,0.0,0.23321016,0.07066334,0.027017733,0.0,0.0,0.073751405,0.0,0.0
0.0,0.12066583,0.0,0.03510293,0.12003221,0.12408415,0.0,0.0,0.0148049565,0.0,0.0,0.0,0.36869973,0.14854555,0.05327103,0.0,0.0,0.0,0.014793587,0.0
0.0,0.18387164,0.02839236,0.020898428,0.08965652,0.16079763,0.0,0.036289304,0.109582834,0.0,0.04709035,0.0,0.021622596,0.029942587,0.18036845,0.023968743,0.0675185,0.0,0.0,0.0
0.0,0.0,0.069949605,0.0,0.0,0.09018098,0.15235533,0.0,0.0,0.26699844,0.24107113,0.0,0.0,0.1794445,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.28755298,0.38339204,0.0,0.02553972,0.0,0.0,0.0,0.0,0.0,0.061252363,0.0,0.0,0.24226294,0.0,0.0
0.03644733,0.10305266,0.0069225435,0.0,0.061616343,0.1010644,0.009504481,0.070732184,0.27082062,0.0,0.0,0.11320292,0.0,0.0,0.0,0.16732143,0.0,0.0,0.0,0.05931505
0.0016511469,0.20533268,0.0,0.0,0.0,0.13874573,0.0,0.0,0.37634242,0.0,0.0,0.000374404,0.0,0.0,0.27755365,0.0,0.0,0.0,0.0,0.0
0.0,0.18683192,0.05685659,0.14134604,0.097638585,0.15173914,0.0,0.0,0.020980638,0.0,0.096369036,0.0,0.05675221,0.051534794,0.05545928,0.0,0.0,0.0,0.08449175,0.0
0.0,0.0,0.10684737,0.0,0.0,0.296287,0.26401344,0.0,0.037881285,0.15823017,0.0,0.0,0.0,0.08541573,0.031226007,0.0,0.0,0.0,0.0,0.02009896
0.0,0.13068679,0.08207112,0.13857572,0.09192106,0.15262772,0.0,0.0,0.024430675,0.0,0.09011816,0.0,0.065345556,0.0141509045,0.036214806,0.0,0.17385747,0.0,0.0,0.0
0.9441372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010411531,0.0,0.0,0.0,0.0,0.0,0.0,0.054821614,0.0,0.0,0.0,0.0
