0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
0.0,0.07182767,0.2032403,0.07082573,0.0,0.0,0.0,0.0,0.07180986,0.0,0.0,0.16443968,0.104164734,0.0,0.088107504,0.0,0.22558445,0.0,0.0,0.0,0.0,0.0,0.0
0.23439121,0.0,0.18913218,0.050700434,0.00728847,0.0031029333,0.0,0.0,0.06286929,0.0,0.0,0.13188763,0.08081392,0.0,0.035994932,0.0,0.20381892,0.0,0.0,0.0,0.0,0.0,0.0
0.32107556,0.04107762,0.0,0.017838988,0.0,0.0028651562,0.0,0.0,0.0,0.0,0.0,0.22237982,0.1512326,0.0,0.070924506,0.0,0.17260571,0.0,0.0,0.0,0.0,0.0,0.0
0.31926745,0.03573241,0.22054693,0.0,0.0,0.0,0.0,0.0,0.0599123,0.0,0.0,0.056346435,0.060923003,0.0,0.0024868753,0.0,0.24478456,0.0,0.0,0.0,0.0,0.0,0.0
0.18799877,0.023355972,0.23428847,0.009036459,0.0,0.0,0.0,0.0,0.12552935,0.0,0.0,0.0,0.017738538,0.0,0.0,0.0,0.26597694,0.13607554,0.0,0.0,0.0,0.0,0.0
0.15770411,0.004575954,0.10155068,0.014721342,0.026630739,0.0,0.0,0.09937189,0.0,0.0,0.0,0.21815833,0.09515477,0.0,0.068546854,0.11564714,0.09793814,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.14947724,0.0,0.0,0.0,0.14551161,0.0,0.0,0.0,0.0,0.037081935,0.0,0.0,0.0,0.0,0.081337176,0.14972444,0.094896615,0.19097693,0.15099405
0.045850173,0.03740102,0.03689735,0.016465994,0.12317307,0.11551769,0.016349848,0.0,0.0,0.0,0.0,0.15042318,0.09658173,0.0,0.040170275,0.0,0.028934866,0.0,0.0669464,0.054297894,0.09293247,0.078058064,0.0
0.0,0.0,0.081253506,0.060936604,0.025420168,0.0,0.26846772,0.12544839,0.0,0.0,0.0,0.044860814,0.0,0.09020546,0.0,0.0,0.09035056,0.17408998,0.03896683,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03746128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48524374,0.08377542,0.0681038,0.32541576
0.18658426,0.010463405,0.1387037,0.016353797,0.018365353,0.10300824,0.0,0.0872945,0.02688975,0.0,0.0,0.0,0.10017312,0.0,0.09115262,0.112221986,0.10878922,0.0,0.0,0.0,0.0,0.0,0.0
0.24087934,0.059621602,0.23069236,0.04038475,0.0,0.0,0.0,0.0,0.10761737,0.0,0.0,0.022144794,0.0,0.0,0.0,0.0,0.2571235,0.041536283,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.33003694,0.031588208,0.22286467,0.0027485343,0.0,0.0,0.0,0.0,0.05541993,0.0,0.0,0.050198395,0.05533779,0.0,0.0,0.0,0.25180557,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.16399921,0.11272307,0.0,0.11536723,0.06930078,0.07886782,0.14157158,0.0,0.0,0.0,0.0,0.11260328,0.0,0.03415447,0.0,0.17141256,0.0,0.0
0.29515404,0.029211693,0.16773853,0.025836602,0.0,0.0,0.0,0.0,0.0079082055,0.0,0.0,0.21478488,0.104444236,0.0,0.06832073,0.086601146,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.28427482,0.03196761,0.22743496,0.007482869,0.0,0.0,0.0,0.0,0.09084858,0.0,0.0,0.0,0.02960298,0.0,0.0,0.0,0.262011,0.06637709,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.10763771,0.0108896615,0.0,0.0,0.0,0.0,0.25810996,0.0017270015,0.0,0.0,0.0,0.0,0.0,0.0,0.0013262441,0.0,0.30165678,0.31865266,0.0
0.0070295637,0.016484583,0.014683892,0.00034147184,0.11706958,0.03545615,0.0,0.060389545,0.0,0.0,0.09572155,0.01920511,0.006367647,0.0,0.021890342,0.05170758,0.0,0.0,0.05359242,0.1528983,0.0,0.22890288,0.11825935
0.050269883,0.058997743,0.052186772,0.047230043,0.08352176,0.073099725,0.0,0.09371021,0.029030701,0.0,0.023726849,0.04907463,0.044785563,0.0,0.05982632,0.0,0.038712744,0.0,0.07504332,0.0766079,0.13143803,0.0,0.012737805
0.0,0.0,0.0,0.0,0.0,0.0,0.028122056,0.0,0.0,0.0,0.3518729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3775637,0.24244137,0.0
