0,1,2,3,4,5
0.0,0.0,0.07795081,0.9220492,0.0,0.0
0.0,0.0,0.070693284,0.058404192,0.0,0.8709026
0.05787591,0.0,0.0,0.5089172,0.0,0.43320686
0.71689105,0.0,0.28310892,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.045507263,0.2664305,0.58939075,0.04430465,0.054366764,0.0
