species,antibiotic,auc,n_obs,n_pos,n_neg,test_micro_auc_species,test_macro_auc_species
Klebsiella_Oxytoca,Meropenem_with_pneumonia,,0,0,0,0.9580131277731504,0.7098559614520842
Klebsiella_Oxytoca,Meropenem_without_meningitis,,0,0,0,0.9580131277731504,0.7098559614520842
Klebsiella_Oxytoca,Metronidazole,,0,0,0,0.9580131277731504,0.7098559614520842
Klebsiella_Oxytoca,Micafungin,,0,0,0,0.9580131277731504,0.7098559614520842
Klebsiella_Oxytoca,Minocycline,,0,0,0,0.9580131277731504,0.7098559614520842
Klebsiella_Oxytoca,Moxifloxacin,,1,0,1,0.9580131277731504,0.7098559614520842
Klebsiella_Oxytoca,Mupirocin,,0,0,0,0.9580131277731504,0.7098559614520842
Klebsiella_Oxytoca,Nitrofurantoin,0.8194444444444444,62,8,54,0.9580131277731504,0.7098559614520842
Klebsiella_Oxytoca,Norfloxacin,0.8135245901639344,126,4,122,0.9580131277731504,0.7098559614520842
Klebsiella_Oxytoca,Novobiocin,,0,0,0,0.9580131277731504,0.7098559614520842
Klebsiella_Oxytoca,Ofloxacin,,0,0,0,0.9580131277731504,0.7098559614520842
Klebsiella_Oxytoca,Oxacillin,,0,0,0,0.9580131277731504,0.7098559614520842
Klebsiella_Oxytoca,Pefloxacin,,0,0,0,0.9580131277731504,0.7098559614520842
Klebsiella_Oxytoca,Penicillin,,0,0,0,0.9580131277731504,0.7098559614520842
Klebsiella_Oxytoca,Penicillin_with_endokarditis,,0,0,0,0.9580131277731504,0.7098559614520842
Klebsiella_Oxytoca,Penicillin_with_meningitis,,0,0,0,0.9580131277731504,0.7098559614520842
Klebsiella_Oxytoca,Penicillin_with_other_infections,,0,0,0,0.9580131277731504,0.7098559614520842
Klebsiella_Oxytoca,Penicillin_with_pneumonia,,0,0,0,0.9580131277731504,0.7098559614520842
Klebsiella_Oxytoca,Penicillin_without_endokarditis,,0,0,0,0.9580131277731504,0.7098559614520842
Klebsiella_Oxytoca,Penicillin_without_meningitis,,0,0,0,0.9580131277731504,0.7098559614520842
Klebsiella_Oxytoca,Piperacillin,0.4507042253521127,72,71,1,0.9580131277731504,0.7098559614520842
Klebsiella_Oxytoca,Piperacillin-Tazobactam,0.523489932885906,164,15,149,0.9580131277731504,0.7098559614520842
Klebsiella_Oxytoca,Polymyxin B,,23,0,23,0.9580131277731504,0.7098559614520842
Klebsiella_Oxytoca,Posaconazole,,0,0,0,0.9580131277731504,0.7098559614520842
Klebsiella_Oxytoca,Pristinamycin,,0,0,0,0.9580131277731504,0.7098559614520842
Klebsiella_Oxytoca,Pyrazinamide,,0,0,0,0.9580131277731504,0.7098559614520842
Klebsiella_Oxytoca,Rifampicin,,0,0,0,0.9580131277731504,0.7098559614520842
Klebsiella_Oxytoca,Rifampicin_1mg-l,,0,0,0,0.9580131277731504,0.7098559614520842
Klebsiella_Oxytoca,Sparfloxacin,,0,0,0,0.9580131277731504,0.7098559614520842
Klebsiella_Oxytoca,Strepomycin_high_level,,0,0,0,0.9580131277731504,0.7098559614520842
Klebsiella_Oxytoca,Streptomycin,,0,0,0,0.9580131277731504,0.7098559614520842
Klebsiella_Oxytoca,Teicoplanin,,0,0,0,0.9580131277731504,0.7098559614520842
Klebsiella_Oxytoca,Teicoplanin_GRD,,0,0,0,0.9580131277731504,0.7098559614520842
Klebsiella_Oxytoca,Telithromycin,,0,0,0,0.9580131277731504,0.7098559614520842
Klebsiella_Oxytoca,Tetracycline,,0,0,0,0.9580131277731504,0.7098559614520842
Klebsiella_Oxytoca,Ticarcillin,,74,74,0,0.9580131277731504,0.7098559614520842
Klebsiella_Oxytoca,Ticarcillin-Clavulan acid,,0,0,0,0.9580131277731504,0.7098559614520842
Klebsiella_Oxytoca,Tigecycline,,73,0,73,0.9580131277731504,0.7098559614520842
Klebsiella_Oxytoca,Tobramycin,1.0,215,1,214,0.9580131277731504,0.7098559614520842
Klebsiella_Oxytoca,Vancomycin,,0,0,0,0.9580131277731504,0.7098559614520842
Klebsiella_Oxytoca,Vancomycin_GRD,,0,0,0,0.9580131277731504,0.7098559614520842
Klebsiella_Oxytoca,Voriconazole,,0,0,0,0.9580131277731504,0.7098559614520842
