species,antibiotic,auc,n_obs,n_pos,n_neg,test_micro_auc_species,test_macro_auc_species
Pseudomonas_Aeruginosa,Meropenem-Vaborbactam,,0,0,0,0.9503815255321378,0.7793725981438663
Pseudomonas_Aeruginosa,Meropenem_with_meningitis,,0,0,0,0.9503815255321378,0.7793725981438663
Pseudomonas_Aeruginosa,Meropenem_with_pneumonia,,0,0,0,0.9503815255321378,0.7793725981438663
Pseudomonas_Aeruginosa,Meropenem_without_meningitis,,0,0,0,0.9503815255321378,0.7793725981438663
Pseudomonas_Aeruginosa,Metronidazole,,0,0,0,0.9503815255321378,0.7793725981438663
Pseudomonas_Aeruginosa,Micafungin,,0,0,0,0.9503815255321378,0.7793725981438663
Pseudomonas_Aeruginosa,Minocycline,,0,0,0,0.9503815255321378,0.7793725981438663
Pseudomonas_Aeruginosa,Moxifloxacin,,0,0,0,0.9503815255321378,0.7793725981438663
Pseudomonas_Aeruginosa,Mupirocin,,0,0,0,0.9503815255321378,0.7793725981438663
Pseudomonas_Aeruginosa,Nitrofurantoin,,3,3,0,0.9503815255321378,0.7793725981438663
Pseudomonas_Aeruginosa,Norfloxacin,0.9739583333333334,67,64,3,0.9503815255321378,0.7793725981438663
Pseudomonas_Aeruginosa,Novobiocin,,0,0,0,0.9503815255321378,0.7793725981438663
Pseudomonas_Aeruginosa,Ofloxacin,,0,0,0,0.9503815255321378,0.7793725981438663
Pseudomonas_Aeruginosa,Oxacillin,,0,0,0,0.9503815255321378,0.7793725981438663
Pseudomonas_Aeruginosa,Pefloxacin,,0,0,0,0.9503815255321378,0.7793725981438663
Pseudomonas_Aeruginosa,Penicillin,,0,0,0,0.9503815255321378,0.7793725981438663
Pseudomonas_Aeruginosa,Penicillin_with_endokarditis,,0,0,0,0.9503815255321378,0.7793725981438663
Pseudomonas_Aeruginosa,Penicillin_with_meningitis,,0,0,0,0.9503815255321378,0.7793725981438663
Pseudomonas_Aeruginosa,Penicillin_with_other_infections,,0,0,0,0.9503815255321378,0.7793725981438663
Pseudomonas_Aeruginosa,Penicillin_with_pneumonia,,0,0,0,0.9503815255321378,0.7793725981438663
Pseudomonas_Aeruginosa,Penicillin_without_endokarditis,,0,0,0,0.9503815255321378,0.7793725981438663
Pseudomonas_Aeruginosa,Penicillin_without_meningitis,,0,0,0,0.9503815255321378,0.7793725981438663
Pseudomonas_Aeruginosa,Piperacillin,,54,54,0,0.9503815255321378,0.7793725981438663
Pseudomonas_Aeruginosa,Piperacillin-Tazobactam,0.6624862919326266,705,122,583,0.9503815255321378,0.7793725981438663
Pseudomonas_Aeruginosa,Polymyxin B,,73,0,73,0.9503815255321378,0.7793725981438663
Pseudomonas_Aeruginosa,Posaconazole,,0,0,0,0.9503815255321378,0.7793725981438663
Pseudomonas_Aeruginosa,Pristinamycin,,0,0,0,0.9503815255321378,0.7793725981438663
Pseudomonas_Aeruginosa,Pyrazinamide,,0,0,0,0.9503815255321378,0.7793725981438663
Pseudomonas_Aeruginosa,Rifampicin,,0,0,0,0.9503815255321378,0.7793725981438663
Pseudomonas_Aeruginosa,Rifampicin_1mg-l,,0,0,0,0.9503815255321378,0.7793725981438663
