species,antibiotic,auc,n_obs,n_pos,n_neg,test_micro_auc_species,test_macro_auc_species
Staphylococcus_Lugdunensis,Meropenem,0.7083333333333334,50,2,48,0.8992389260631534,0.7093500624802002
Staphylococcus_Lugdunensis,Meropenem-Vaborbactam,,0,0,0,0.8992389260631534,0.7093500624802002
Staphylococcus_Lugdunensis,Meropenem_with_meningitis,,0,0,0,0.8992389260631534,0.7093500624802002
Staphylococcus_Lugdunensis,Meropenem_with_pneumonia,,0,0,0,0.8992389260631534,0.7093500624802002
Staphylococcus_Lugdunensis,Meropenem_without_meningitis,,0,0,0,0.8992389260631534,0.7093500624802002
Staphylococcus_Lugdunensis,Metronidazole,,0,0,0,0.8992389260631534,0.7093500624802002
Staphylococcus_Lugdunensis,Micafungin,,0,0,0,0.8992389260631534,0.7093500624802002
Staphylococcus_Lugdunensis,Minocycline,,15,0,15,0.8992389260631534,0.7093500624802002
Staphylococcus_Lugdunensis,Moxifloxacin,,0,0,0,0.8992389260631534,0.7093500624802002
Staphylococcus_Lugdunensis,Mupirocin,,26,0,26,0.8992389260631534,0.7093500624802002
Staphylococcus_Lugdunensis,Nitrofurantoin,,3,0,3,0.8992389260631534,0.7093500624802002
Staphylococcus_Lugdunensis,Norfloxacin,,3,0,3,0.8992389260631534,0.7093500624802002
Staphylococcus_Lugdunensis,Novobiocin,,3,0,3,0.8992389260631534,0.7093500624802002
Staphylococcus_Lugdunensis,Ofloxacin,,0,0,0,0.8992389260631534,0.7093500624802002
Staphylococcus_Lugdunensis,Oxacillin,0.6336996336996337,94,3,91,0.8992389260631534,0.7093500624802002
Staphylococcus_Lugdunensis,Pefloxacin,,0,0,0,0.8992389260631534,0.7093500624802002
Staphylococcus_Lugdunensis,Penicillin,0.7697107203630177,84,43,41,0.8992389260631534,0.7093500624802002
Staphylococcus_Lugdunensis,Penicillin_with_endokarditis,,0,0,0,0.8992389260631534,0.7093500624802002
Staphylococcus_Lugdunensis,Penicillin_with_meningitis,,0,0,0,0.8992389260631534,0.7093500624802002
