model_mode,fold,antibiotic_id,antibiotic,n_val_pairs,auc
enriched_implicit_hypernetwork,0,23,Clarithromycin,268,0.7867424242424241
enriched_implicit_hypernetwork,0,24,Clindamycin,3313,0.8968703767766057
enriched_implicit_hypernetwork,0,25,Colistin,7703,0.979606568620574
enriched_implicit_hypernetwork,0,26,Cotrimoxazol,299,0.7570429192664021
enriched_implicit_hypernetwork,0,27,Cotrimoxazole,5566,0.8591999729396365
enriched_implicit_hypernetwork,0,28,Daptomycin,3529,0.8924796996776432
enriched_implicit_hypernetwork,0,29,Doxycycline,156,0.881578947368421
enriched_implicit_hypernetwork,0,30,Ertapenem,7256,0.9229578427249789
enriched_implicit_hypernetwork,0,31,Erythromycin,3402,0.8860918617719716
enriched_implicit_hypernetwork,0,32,Fluconazole,51,0.6
enriched_implicit_hypernetwork,0,33,Fosfomycin,5947,0.7341033894861771
enriched_implicit_hypernetwork,0,34,Fusidic acid,2472,0.8523756889054924
enriched_implicit_hypernetwork,0,35,Gentamicin,8248,0.9095365290009485
enriched_implicit_hypernetwork,0,36,Gentamicin_high_level,141,0.7926421404682275
enriched_implicit_hypernetwork,0,37,Imipenem,11454,0.9682273682369857
enriched_implicit_hypernetwork,0,38,Itraconazole,46,0.8458333333333334
enriched_implicit_hypernetwork,0,39,Levofloxacin,9155,0.8863011098595616
enriched_implicit_hypernetwork,0,40,Linezolid,3888,0.9101903116540382
enriched_implicit_hypernetwork,0,41,Meropenem,9736,0.9353080627699546
enriched_implicit_hypernetwork,0,42,Meropenem_with_meningitis,26,0.7152777777777778
enriched_implicit_hypernetwork,0,43,Meropenem_without_meningitis,17,0.8666666666666667
enriched_implicit_hypernetwork,0,44,Micafungin,52,0.8503401360544217
enriched_implicit_hypernetwork,0,45,Minocycline,1925,0.8803531775404463
enriched_implicit_hypernetwork,0,46,Moxifloxacin,196,0.9837361301109592
enriched_implicit_hypernetwork,0,47,Mupirocin,1644,0.9615148013735415
enriched_implicit_hypernetwork,0,48,Nitrofurantoin,4290,0.8935508890410279
enriched_implicit_hypernetwork,0,49,Norfloxacin,4999,0.8592304947660598
enriched_implicit_hypernetwork,0,50,Oxacillin,3116,0.913052842219509
enriched_implicit_hypernetwork,0,51,Penicillin,3416,0.9487377521613833
enriched_implicit_hypernetwork,0,52,Penicillin_with_meningitis,59,0.8406862745098039
enriched_implicit_hypernetwork,0,53,Penicillin_with_other_infections,59,0.7994505494505494
enriched_implicit_hypernetwork,0,54,Penicillin_with_pneumonia,59,1.0
