antibiotic_idx,antibiotic,auc,n_obs,n_pos,n_neg,resistance_rate
0,5-Fluorocytosine,,149,0,149,0.0
1,Anidulafungin,0.6659557451346307,152,31,121,0.20394736842105263
2,Caspofungin,0.9089912280701755,158,6,152,0.0379746835443038
3,Fluconazole,0.7651663405088063,153,7,146,0.0457516339869281
4,Itraconazole,0.5294117647058825,141,22,119,0.15602836879432624
5,Micafungin,0.8939393939393939,155,12,143,0.07741935483870968
6,Posaconazole,0.8971631205673759,145,4,141,0.027586206896551724
7,Voriconazole,0.8257080610021785,156,3,153,0.019230769230769232
